,time,sd,year,day,decade
2689,1967-08-12,,1967,12,1960
2690,1967-08-13,,1967,13,1960
2691,1967-08-14,,1967,14,1960
2692,1967-08-15,,1967,15,1960
2693,1967-08-16,,1967,16,1960
2694,1967-08-17,,1967,17,1960
2695,1967-08-18,,1967,18,1960
2696,1967-08-19,,1967,19,1960
2697,1967-08-20,,1967,20,1960
2698,1967-08-21,,1967,21,1960
2699,1967-08-22,,1967,22,1960
2700,1967-08-23,,1967,23,1960
2701,1967-08-24,,1967,24,1960
2702,1967-08-25,,1967,25,1960
2703,1967-08-26,,1967,26,1960
2704,1967-08-27,,1967,27,1960
2705,1967-08-28,,1967,28,1960
2706,1967-08-29,,1967,29,1960
2707,1967-08-30,,1967,30,1960
2708,1967-08-31,,1967,31,1960
2709,1967-09-01,,1967,1,1960
2710,1967-09-02,,1967,2,1960
2711,1967-09-03,,1967,3,1960
2712,1967-09-04,,1967,4,1960
2713,1967-09-05,,1967,5,1960
2714,1967-09-06,,1967,6,1960
2715,1967-09-07,,1967,7,1960
2716,1967-09-08,,1967,8,1960
2717,1967-09-09,,1967,9,1960
2718,1967-09-10,,1967,10,1960
2719,1967-09-11,,1967,11,1960
2720,1967-09-12,,1967,12,1960
2721,1967-09-13,,1967,13,1960
2722,1967-09-14,,1967,14,1960
2723,1967-09-15,,1967,15,1960
2724,1967-09-16,,1967,16,1960
2725,1967-09-17,,1967,17,1960
2726,1967-09-18,,1967,18,1960
2727,1967-09-19,,1967,19,1960
2728,1967-09-20,,1967,20,1960
2729,1967-09-21,,1967,21,1960
2730,1967-09-22,,1967,22,1960
2731,1967-09-23,,1967,23,1960
2732,1967-09-24,,1967,24,1960
2733,1967-09-25,,1967,25,1960
2734,1967-09-26,,1967,26,1960
2735,1967-09-27,,1967,27,1960
2736,1967-09-28,,1967,28,1960
2737,1967-09-29,,1967,29,1960
2738,1967-09-30,,1967,30,1960
2739,1967-10-01,,1967,1,1960
2740,1967-10-02,,1967,2,1960
2741,1967-10-03,,1967,3,1960
2742,1967-10-04,,1967,4,1960
2743,1967-10-05,,1967,5,1960
2744,1967-10-06,,1967,6,1960
2745,1967-10-07,,1967,7,1960
2746,1967-10-08,,1967,8,1960
2747,1967-10-09,,1967,9,1960
2748,1967-10-10,,1967,10,1960
2749,1967-10-11,,1967,11,1960
2750,1967-10-12,,1967,12,1960
2751,1967-10-13,,1967,13,1960
2752,1967-10-14,,1967,14,1960
2753,1967-10-15,,1967,15,1960
2754,1967-10-16,,1967,16,1960
2755,1967-10-17,,1967,17,1960
2756,1967-10-18,,1967,18,1960
2757,1967-10-19,,1967,19,1960
2758,1967-10-20,,1967,20,1960
2759,1967-10-21,,1967,21,1960
2760,1967-10-22,,1967,22,1960
2761,1967-10-23,,1967,23,1960
2762,1967-10-24,,1967,24,1960
2763,1967-10-25,,1967,25,1960
2764,1967-10-26,,1967,26,1960
2765,1967-10-27,,1967,27,1960
2766,1967-10-28,,1967,28,1960
2767,1967-10-29,,1967,29,1960
2768,1967-10-30,,1967,30,1960
2769,1967-10-31,,1967,31,1960
2770,1967-11-01,,1967,1,1960
2771,1967-11-02,,1967,2,1960
2772,1967-11-03,,1967,3,1960
2773,1967-11-04,,1967,4,1960
2774,1967-11-05,,1967,5,1960
2775,1967-11-06,,1967,6,1960
2776,1967-11-07,,1967,7,1960
2777,1967-11-08,,1967,8,1960
2778,1967-11-09,,1967,9,1960
2779,1967-11-10,,1967,10,1960
2780,1967-11-11,,1967,11,1960
2781,1967-11-12,,1967,12,1960
2782,1967-11-13,,1967,13,1960
2783,1967-11-14,,1967,14,1960
2784,1967-11-15,,1967,15,1960
2785,1967-11-16,,1967,16,1960
2786,1967-11-17,,1967,17,1960
2787,1967-11-18,,1967,18,1960
2788,1967-11-19,,1967,19,1960
2789,1967-11-20,,1967,20,1960
2790,1967-11-21,,1967,21,1960
2791,1967-11-22,,1967,22,1960
2792,1967-11-23,,1967,23,1960
2793,1967-11-24,,1967,24,1960
2794,1967-11-25,,1967,25,1960
2795,1967-11-26,,1967,26,1960
2796,1967-11-27,,1967,27,1960
2797,1967-11-28,,1967,28,1960
2798,1967-11-29,,1967,29,1960
2799,1967-11-30,,1967,30,1960
2800,1967-12-01,,1967,1,1960
2801,1967-12-02,,1967,2,1960
2802,1967-12-03,,1967,3,1960
2803,1967-12-04,,1967,4,1960
2804,1967-12-05,,1967,5,1960
2805,1967-12-06,,1967,6,1960
2806,1967-12-07,,1967,7,1960
2807,1967-12-08,,1967,8,1960
2808,1967-12-09,,1967,9,1960
2809,1967-12-10,,1967,10,1960
2810,1967-12-11,,1967,11,1960
2811,1967-12-12,,1967,12,1960
2812,1967-12-13,,1967,13,1960
2813,1967-12-14,,1967,14,1960
2814,1967-12-15,,1967,15,1960
2815,1967-12-16,,1967,16,1960
2816,1967-12-17,,1967,17,1960
2817,1967-12-18,,1967,18,1960
2818,1967-12-19,,1967,19,1960
2819,1967-12-20,,1967,20,1960
2820,1967-12-21,,1967,21,1960
2821,1967-12-22,,1967,22,1960
2822,1967-12-23,,1967,23,1960
2823,1967-12-24,,1967,24,1960
2824,1967-12-25,,1967,25,1960
2825,1967-12-26,,1967,26,1960
2826,1967-12-27,,1967,27,1960
2827,1967-12-28,,1967,28,1960
2828,1967-12-29,,1967,29,1960
2829,1967-12-30,,1967,30,1960
2830,1967-12-31,,1967,31,1960
2831,1968-01-01,,1968,1,1960
2832,1968-01-02,,1968,2,1960
2833,1968-01-03,,1968,3,1960
2834,1968-01-04,,1968,4,1960
2835,1968-01-05,,1968,5,1960
2836,1968-01-06,,1968,6,1960
2837,1968-01-07,,1968,7,1960
2838,1968-01-08,,1968,8,1960
2839,1968-01-09,,1968,9,1960
2840,1968-01-10,,1968,10,1960
2841,1968-01-11,,1968,11,1960
2842,1968-01-12,,1968,12,1960
2843,1968-01-13,,1968,13,1960
2844,1968-01-14,,1968,14,1960
2845,1968-01-15,,1968,15,1960
2846,1968-01-16,,1968,16,1960
2847,1968-01-17,,1968,17,1960
2848,1968-01-18,,1968,18,1960
2849,1968-01-19,,1968,19,1960
2850,1968-01-20,,1968,20,1960
2851,1968-01-21,,1968,21,1960
2852,1968-01-22,,1968,22,1960
2853,1968-01-23,,1968,23,1960
2854,1968-01-24,,1968,24,1960
2855,1968-01-25,,1968,25,1960
2856,1968-01-26,,1968,26,1960
2857,1968-01-27,,1968,27,1960
2858,1968-01-28,,1968,28,1960
2859,1968-01-29,,1968,29,1960
2860,1968-01-30,,1968,30,1960
2861,1968-01-31,,1968,31,1960
2862,1968-02-01,,1968,1,1960
2863,1968-02-02,,1968,2,1960
2864,1968-02-03,,1968,3,1960
2865,1968-02-04,,1968,4,1960
2866,1968-02-05,,1968,5,1960
2867,1968-02-06,,1968,6,1960
2868,1968-02-07,,1968,7,1960
2869,1968-02-08,,1968,8,1960
2870,1968-02-09,,1968,9,1960
2871,1968-02-10,,1968,10,1960
2872,1968-02-11,,1968,11,1960
2873,1968-02-12,,1968,12,1960
2874,1968-02-13,,1968,13,1960
2875,1968-02-14,,1968,14,1960
2876,1968-02-15,,1968,15,1960
2877,1968-02-16,,1968,16,1960
2878,1968-02-17,,1968,17,1960
2879,1968-02-18,,1968,18,1960
2880,1968-02-19,,1968,19,1960
2881,1968-02-20,,1968,20,1960
2882,1968-02-21,,1968,21,1960
2883,1968-02-22,,1968,22,1960
2884,1968-02-23,,1968,23,1960
2885,1968-02-24,,1968,24,1960
2886,1968-02-25,,1968,25,1960
2887,1968-02-26,,1968,26,1960
2888,1968-02-27,,1968,27,1960
2889,1968-02-28,,1968,28,1960
2890,1968-02-29,,1968,29,1960
2891,1968-03-01,,1968,1,1960
2892,1968-03-02,,1968,2,1960
2893,1968-03-03,,1968,3,1960
2894,1968-03-04,,1968,4,1960
2895,1968-03-05,,1968,5,1960
2896,1968-03-06,,1968,6,1960
2897,1968-03-07,,1968,7,1960
2898,1968-03-08,,1968,8,1960
2899,1968-03-09,,1968,9,1960
2900,1968-03-10,,1968,10,1960
2901,1968-03-11,,1968,11,1960
2902,1968-03-12,,1968,12,1960
2903,1968-03-13,,1968,13,1960
2904,1968-03-14,,1968,14,1960
2905,1968-03-15,,1968,15,1960
2906,1968-03-16,,1968,16,1960
2907,1968-03-17,,1968,17,1960
2908,1968-03-18,,1968,18,1960
2909,1968-03-19,,1968,19,1960
2910,1968-03-20,,1968,20,1960
2911,1968-03-21,,1968,21,1960
2912,1968-03-22,,1968,22,1960
2913,1968-03-23,,1968,23,1960
2914,1968-03-24,,1968,24,1960
2915,1968-03-25,,1968,25,1960
2916,1968-03-26,,1968,26,1960
2917,1968-03-27,,1968,27,1960
2918,1968-03-28,,1968,28,1960
2919,1968-03-29,,1968,29,1960
2920,1968-03-30,,1968,30,1960
2921,1968-03-31,,1968,31,1960
2922,1968-04-01,0.046806563,1968,1,1960
2923,1968-04-02,0.046990734,1968,2,1960
2924,1968-04-03,0.04702132,1968,3,1960
2925,1968-04-04,0.047039073,1968,4,1960
2926,1968-04-05,0.047201157,1968,5,1960
2927,1968-04-06,0.047426563,1968,6,1960
2928,1968-04-07,0.047662634,1968,7,1960
2929,1968-04-08,0.04782753,1968,8,1960
2930,1968-04-09,0.048160177,1968,9,1960
2931,1968-04-10,0.048523527,1968,10,1960
2932,1968-04-11,0.0486649,1968,11,1960
2933,1968-04-12,0.048989188,1968,12,1960
2934,1968-04-13,0.049163926,1968,13,1960
2935,1968-04-14,0.049224123,1968,14,1960
2936,1968-04-15,0.04923418,1968,15,1960
2937,1968-04-16,0.049255997,1968,16,1960
2938,1968-04-17,0.049296502,1968,17,1960
2939,1968-04-18,0.049460877,1968,18,1960
2940,1968-04-19,0.049577147,1968,19,1960
2941,1968-04-20,0.049636338,1968,20,1960
2942,1968-04-21,0.04952116,1968,21,1960
2943,1968-04-22,0.04924053,1968,22,1960
2944,1968-04-23,0.048722472,1968,23,1960
2945,1968-04-24,0.048316997,1968,24,1960
2946,1968-04-25,0.047786374,1968,25,1960
2947,1968-04-26,0.04737528,1968,26,1960
2948,1968-04-27,0.047213297,1968,27,1960
2949,1968-04-28,0.047210943,1968,28,1960
2950,1968-04-29,0.04715502,1968,29,1960
2951,1968-04-30,0.047071327,1968,30,1960
2952,1968-05-01,,1968,1,1960
2953,1968-05-02,,1968,2,1960
2954,1968-05-03,,1968,3,1960
2955,1968-05-04,,1968,4,1960
2956,1968-05-05,,1968,5,1960
2957,1968-05-06,,1968,6,1960
2958,1968-05-07,,1968,7,1960
2959,1968-05-08,,1968,8,1960
2960,1968-05-09,,1968,9,1960
2961,1968-05-10,,1968,10,1960
2962,1968-05-11,,1968,11,1960
2963,1968-05-12,,1968,12,1960
2964,1968-05-13,,1968,13,1960
2965,1968-05-14,,1968,14,1960
2966,1968-05-15,,1968,15,1960
2967,1968-05-16,,1968,16,1960
2968,1968-05-17,,1968,17,1960
2969,1968-05-18,,1968,18,1960
2970,1968-05-19,,1968,19,1960
2971,1968-05-20,,1968,20,1960
2972,1968-05-21,,1968,21,1960
2973,1968-05-22,,1968,22,1960
2974,1968-05-23,,1968,23,1960
2975,1968-05-24,,1968,24,1960
2976,1968-05-25,,1968,25,1960
2977,1968-05-26,,1968,26,1960
2978,1968-05-27,,1968,27,1960
2979,1968-05-28,,1968,28,1960
2980,1968-05-29,,1968,29,1960
2981,1968-05-30,,1968,30,1960
2982,1968-05-31,,1968,31,1960
2983,1968-06-01,,1968,1,1960
2984,1968-06-02,,1968,2,1960
2985,1968-06-03,,1968,3,1960
2986,1968-06-04,,1968,4,1960
2987,1968-06-05,,1968,5,1960
2988,1968-06-06,,1968,6,1960
2989,1968-06-07,,1968,7,1960
2990,1968-06-08,,1968,8,1960
2991,1968-06-09,,1968,9,1960
2992,1968-06-10,,1968,10,1960
2993,1968-06-11,,1968,11,1960
2994,1968-06-12,,1968,12,1960
2995,1968-06-13,,1968,13,1960
2996,1968-06-14,,1968,14,1960
2997,1968-06-15,,1968,15,1960
2998,1968-06-16,,1968,16,1960
2999,1968-06-17,,1968,17,1960
3000,1968-06-18,,1968,18,1960
3001,1968-06-19,,1968,19,1960
3002,1968-06-20,,1968,20,1960
3003,1968-06-21,,1968,21,1960
3004,1968-06-22,,1968,22,1960
3005,1968-06-23,,1968,23,1960
3006,1968-06-24,,1968,24,1960
3007,1968-06-25,,1968,25,1960
3008,1968-06-26,,1968,26,1960
3009,1968-06-27,,1968,27,1960
3010,1968-06-28,,1968,28,1960
3011,1968-06-29,,1968,29,1960
3012,1968-06-30,,1968,30,1960
3013,1968-07-01,,1968,1,1960
3014,1968-07-02,,1968,2,1960
3015,1968-07-03,,1968,3,1960
3016,1968-07-04,,1968,4,1960
3017,1968-07-05,,1968,5,1960
3018,1968-07-06,,1968,6,1960
3019,1968-07-07,,1968,7,1960
3020,1968-07-08,,1968,8,1960
3021,1968-07-09,,1968,9,1960
3022,1968-07-10,,1968,10,1960
3023,1968-07-11,,1968,11,1960
3024,1968-07-12,,1968,12,1960
3025,1968-07-13,,1968,13,1960
3026,1968-07-14,,1968,14,1960
3027,1968-07-15,,1968,15,1960
3028,1968-07-16,,1968,16,1960
3029,1968-07-17,,1968,17,1960
3030,1968-07-18,,1968,18,1960
3031,1968-07-19,,1968,19,1960
3032,1968-07-20,,1968,20,1960
3033,1968-07-21,,1968,21,1960
3034,1968-07-22,,1968,22,1960
3035,1968-07-23,,1968,23,1960
3036,1968-07-24,,1968,24,1960
3037,1968-07-25,,1968,25,1960
3038,1968-07-26,,1968,26,1960
3039,1968-07-27,,1968,27,1960
3040,1968-07-28,,1968,28,1960
3041,1968-07-29,,1968,29,1960
3042,1968-07-30,,1968,30,1960
3043,1968-07-31,,1968,31,1960
3044,1968-08-01,,1968,1,1960
3045,1968-08-02,,1968,2,1960
3046,1968-08-03,,1968,3,1960
3047,1968-08-04,,1968,4,1960
3048,1968-08-05,,1968,5,1960
3049,1968-08-06,,1968,6,1960
3050,1968-08-07,,1968,7,1960
3051,1968-08-08,,1968,8,1960
3052,1968-08-09,,1968,9,1960
3053,1968-08-10,,1968,10,1960
3054,1968-08-11,,1968,11,1960
3055,1968-08-12,,1968,12,1960
3056,1968-08-13,,1968,13,1960
3057,1968-08-14,,1968,14,1960
3058,1968-08-15,,1968,15,1960
3059,1968-08-16,,1968,16,1960
3060,1968-08-17,,1968,17,1960
3061,1968-08-18,,1968,18,1960
3062,1968-08-19,,1968,19,1960
3063,1968-08-20,,1968,20,1960
3064,1968-08-21,,1968,21,1960
3065,1968-08-22,,1968,22,1960
3066,1968-08-23,,1968,23,1960
3067,1968-08-24,,1968,24,1960
3068,1968-08-25,,1968,25,1960
3069,1968-08-26,,1968,26,1960
3070,1968-08-27,,1968,27,1960
3071,1968-08-28,,1968,28,1960
3072,1968-08-29,,1968,29,1960
3073,1968-08-30,,1968,30,1960
3074,1968-08-31,,1968,31,1960
3075,1968-09-01,,1968,1,1960
3076,1968-09-02,,1968,2,1960
3077,1968-09-03,,1968,3,1960
3078,1968-09-04,,1968,4,1960
3079,1968-09-05,,1968,5,1960
3080,1968-09-06,,1968,6,1960
3081,1968-09-07,,1968,7,1960
3082,1968-09-08,,1968,8,1960
3083,1968-09-09,,1968,9,1960
3084,1968-09-10,,1968,10,1960
3085,1968-09-11,,1968,11,1960
3086,1968-09-12,,1968,12,1960
3087,1968-09-13,,1968,13,1960
3088,1968-09-14,,1968,14,1960
3089,1968-09-15,,1968,15,1960
3090,1968-09-16,,1968,16,1960
3091,1968-09-17,,1968,17,1960
3092,1968-09-18,,1968,18,1960
3093,1968-09-19,,1968,19,1960
3094,1968-09-20,,1968,20,1960
3095,1968-09-21,,1968,21,1960
3096,1968-09-22,,1968,22,1960
3097,1968-09-23,,1968,23,1960
3098,1968-09-24,,1968,24,1960
3099,1968-09-25,,1968,25,1960
3100,1968-09-26,,1968,26,1960
3101,1968-09-27,,1968,27,1960
3102,1968-09-28,,1968,28,1960
3103,1968-09-29,,1968,29,1960
3104,1968-09-30,,1968,30,1960
3105,1968-10-01,,1968,1,1960
3106,1968-10-02,,1968,2,1960
3107,1968-10-03,,1968,3,1960
3108,1968-10-04,,1968,4,1960
3109,1968-10-05,,1968,5,1960
3110,1968-10-06,,1968,6,1960
3111,1968-10-07,,1968,7,1960
3112,1968-10-08,,1968,8,1960
3113,1968-10-09,,1968,9,1960
3114,1968-10-10,,1968,10,1960
3115,1968-10-11,,1968,11,1960
3116,1968-10-12,,1968,12,1960
3117,1968-10-13,,1968,13,1960
3118,1968-10-14,,1968,14,1960
3119,1968-10-15,,1968,15,1960
3120,1968-10-16,,1968,16,1960
3121,1968-10-17,,1968,17,1960
3122,1968-10-18,,1968,18,1960
3123,1968-10-19,,1968,19,1960
3124,1968-10-20,,1968,20,1960
3125,1968-10-21,,1968,21,1960
3126,1968-10-22,,1968,22,1960
3127,1968-10-23,,1968,23,1960
3128,1968-10-24,,1968,24,1960
3129,1968-10-25,,1968,25,1960
3130,1968-10-26,,1968,26,1960
3131,1968-10-27,,1968,27,1960
3132,1968-10-28,,1968,28,1960
3133,1968-10-29,,1968,29,1960
3134,1968-10-30,,1968,30,1960
3135,1968-10-31,,1968,31,1960
3136,1968-11-01,,1968,1,1960
3137,1968-11-02,,1968,2,1960
3138,1968-11-03,,1968,3,1960
3139,1968-11-04,,1968,4,1960
3140,1968-11-05,,1968,5,1960
3141,1968-11-06,,1968,6,1960
3142,1968-11-07,,1968,7,1960
3143,1968-11-08,,1968,8,1960
3144,1968-11-09,,1968,9,1960
3145,1968-11-10,,1968,10,1960
3146,1968-11-11,,1968,11,1960
3147,1968-11-12,,1968,12,1960
3148,1968-11-13,,1968,13,1960
3149,1968-11-14,,1968,14,1960
3150,1968-11-15,,1968,15,1960
3151,1968-11-16,,1968,16,1960
3152,1968-11-17,,1968,17,1960
3153,1968-11-18,,1968,18,1960
3154,1968-11-19,,1968,19,1960
3155,1968-11-20,,1968,20,1960
3156,1968-11-21,,1968,21,1960
3157,1968-11-22,,1968,22,1960
3158,1968-11-23,,1968,23,1960
3159,1968-11-24,,1968,24,1960
3160,1968-11-25,,1968,25,1960
3161,1968-11-26,,1968,26,1960
3162,1968-11-27,,1968,27,1960
3163,1968-11-28,,1968,28,1960
3164,1968-11-29,,1968,29,1960
3165,1968-11-30,,1968,30,1960
3166,1968-12-01,,1968,1,1960
3167,1968-12-02,,1968,2,1960
3168,1968-12-03,,1968,3,1960
3169,1968-12-04,,1968,4,1960
3170,1968-12-05,,1968,5,1960
3171,1968-12-06,,1968,6,1960
3172,1968-12-07,,1968,7,1960
3173,1968-12-08,,1968,8,1960
3174,1968-12-09,,1968,9,1960
3175,1968-12-10,,1968,10,1960
3176,1968-12-11,,1968,11,1960
3177,1968-12-12,,1968,12,1960
3178,1968-12-13,,1968,13,1960
3179,1968-12-14,,1968,14,1960
3180,1968-12-15,,1968,15,1960
3181,1968-12-16,,1968,16,1960
3182,1968-12-17,,1968,17,1960
3183,1968-12-18,,1968,18,1960
3184,1968-12-19,,1968,19,1960
3185,1968-12-20,,1968,20,1960
3186,1968-12-21,,1968,21,1960
3187,1968-12-22,,1968,22,1960
3188,1968-12-23,,1968,23,1960
3189,1968-12-24,,1968,24,1960
3190,1968-12-25,,1968,25,1960
3191,1968-12-26,,1968,26,1960
3192,1968-12-27,,1968,27,1960
3193,1968-12-28,,1968,28,1960
3194,1968-12-29,,1968,29,1960
3195,1968-12-30,,1968,30,1960
3196,1968-12-31,,1968,31,1960
3197,1969-01-01,,1969,1,1960
3198,1969-01-02,,1969,2,1960
3199,1969-01-03,,1969,3,1960
3200,1969-01-04,,1969,4,1960
3201,1969-01-05,,1969,5,1960
3202,1969-01-06,,1969,6,1960
3203,1969-01-07,,1969,7,1960
3204,1969-01-08,,1969,8,1960
3205,1969-01-09,,1969,9,1960
3206,1969-01-10,,1969,10,1960
3207,1969-01-11,,1969,11,1960
3208,1969-01-12,,1969,12,1960
3209,1969-01-13,,1969,13,1960
3210,1969-01-14,,1969,14,1960
3211,1969-01-15,,1969,15,1960
3212,1969-01-16,,1969,16,1960
3213,1969-01-17,,1969,17,1960
3214,1969-01-18,,1969,18,1960
3215,1969-01-19,,1969,19,1960
3216,1969-01-20,,1969,20,1960
3217,1969-01-21,,1969,21,1960
3218,1969-01-22,,1969,22,1960
3219,1969-01-23,,1969,23,1960
3220,1969-01-24,,1969,24,1960
3221,1969-01-25,,1969,25,1960
3222,1969-01-26,,1969,26,1960
3223,1969-01-27,,1969,27,1960
3224,1969-01-28,,1969,28,1960
3225,1969-01-29,,1969,29,1960
3226,1969-01-30,,1969,30,1960
3227,1969-01-31,,1969,31,1960
3228,1969-02-01,,1969,1,1960
3229,1969-02-02,,1969,2,1960
3230,1969-02-03,,1969,3,1960
3231,1969-02-04,,1969,4,1960
3232,1969-02-05,,1969,5,1960
3233,1969-02-06,,1969,6,1960
3234,1969-02-07,,1969,7,1960
3235,1969-02-08,,1969,8,1960
3236,1969-02-09,,1969,9,1960
3237,1969-02-10,,1969,10,1960
3238,1969-02-11,,1969,11,1960
3239,1969-02-12,,1969,12,1960
3240,1969-02-13,,1969,13,1960
3241,1969-02-14,,1969,14,1960
3242,1969-02-15,,1969,15,1960
3243,1969-02-16,,1969,16,1960
3244,1969-02-17,,1969,17,1960
3245,1969-02-18,,1969,18,1960
3246,1969-02-19,,1969,19,1960
3247,1969-02-20,,1969,20,1960
3248,1969-02-21,,1969,21,1960
3249,1969-02-22,,1969,22,1960
3250,1969-02-23,,1969,23,1960
3251,1969-02-24,,1969,24,1960
3252,1969-02-25,,1969,25,1960
3253,1969-02-26,,1969,26,1960
3254,1969-02-27,,1969,27,1960
3255,1969-02-28,,1969,28,1960
3256,1969-03-01,,1969,1,1960
3257,1969-03-02,,1969,2,1960
3258,1969-03-03,,1969,3,1960
3259,1969-03-04,,1969,4,1960
3260,1969-03-05,,1969,5,1960
3261,1969-03-06,,1969,6,1960
3262,1969-03-07,,1969,7,1960
3263,1969-03-08,,1969,8,1960
3264,1969-03-09,,1969,9,1960
3265,1969-03-10,,1969,10,1960
3266,1969-03-11,,1969,11,1960
3267,1969-03-12,,1969,12,1960
3268,1969-03-13,,1969,13,1960
3269,1969-03-14,,1969,14,1960
3270,1969-03-15,,1969,15,1960
3271,1969-03-16,,1969,16,1960
3272,1969-03-17,,1969,17,1960
3273,1969-03-18,,1969,18,1960
3274,1969-03-19,,1969,19,1960
3275,1969-03-20,,1969,20,1960
3276,1969-03-21,,1969,21,1960
3277,1969-03-22,,1969,22,1960
3278,1969-03-23,,1969,23,1960
3279,1969-03-24,,1969,24,1960
3280,1969-03-25,,1969,25,1960
3281,1969-03-26,,1969,26,1960
3282,1969-03-27,,1969,27,1960
3283,1969-03-28,,1969,28,1960
3284,1969-03-29,,1969,29,1960
3285,1969-03-30,,1969,30,1960
3286,1969-03-31,,1969,31,1960
3287,1969-04-01,0.041871753,1969,1,1960
3288,1969-04-02,0.041863013,1969,2,1960
3289,1969-04-03,0.04194188,1969,3,1960
3290,1969-04-04,0.042028308,1969,4,1960
3291,1969-04-05,0.042106252,1969,5,1960
3292,1969-04-06,0.04216109,1969,6,1960
3293,1969-04-07,0.04211543,1969,7,1960
3294,1969-04-08,0.042015508,1969,8,1960
3295,1969-04-09,0.041737985,1969,9,1960
3296,1969-04-10,0.041334942,1969,10,1960
3297,1969-04-11,0.040870104,1969,11,1960
3298,1969-04-12,0.04044849,1969,12,1960
3299,1969-04-13,0.040031426,1969,13,1960
3300,1969-04-14,0.039586958,1969,14,1960
3301,1969-04-15,0.039151195,1969,15,1960
3302,1969-04-16,0.038563687,1969,16,1960
3303,1969-04-17,0.03793807,1969,17,1960
3304,1969-04-18,0.037523728,1969,18,1960
3305,1969-04-19,0.03717506,1969,19,1960
3306,1969-04-20,0.036923703,1969,20,1960
3307,1969-04-21,0.036806926,1969,21,1960
3308,1969-04-22,0.036772385,1969,22,1960
3309,1969-04-23,0.036644924,1969,23,1960
3310,1969-04-24,0.036392152,1969,24,1960
3311,1969-04-25,0.035993468,1969,25,1960
3312,1969-04-26,0.03530464,1969,26,1960
3313,1969-04-27,0.03422525,1969,27,1960
3314,1969-04-28,0.033262074,1969,28,1960
3315,1969-04-29,0.03245147,1969,29,1960
3316,1969-04-30,0.031282734,1969,30,1960
3317,1969-05-01,,1969,1,1960
3318,1969-05-02,,1969,2,1960
3319,1969-05-03,,1969,3,1960
3320,1969-05-04,,1969,4,1960
3321,1969-05-05,,1969,5,1960
3322,1969-05-06,,1969,6,1960
3323,1969-05-07,,1969,7,1960
3324,1969-05-08,,1969,8,1960
3325,1969-05-09,,1969,9,1960
3326,1969-05-10,,1969,10,1960
3327,1969-05-11,,1969,11,1960
3328,1969-05-12,,1969,12,1960
3329,1969-05-13,,1969,13,1960
3330,1969-05-14,,1969,14,1960
3331,1969-05-15,,1969,15,1960
3332,1969-05-16,,1969,16,1960
3333,1969-05-17,,1969,17,1960
3334,1969-05-18,,1969,18,1960
3335,1969-05-19,,1969,19,1960
3336,1969-05-20,,1969,20,1960
3337,1969-05-21,,1969,21,1960
3338,1969-05-22,,1969,22,1960
3339,1969-05-23,,1969,23,1960
3340,1969-05-24,,1969,24,1960
3341,1969-05-25,,1969,25,1960
3342,1969-05-26,,1969,26,1960
3343,1969-05-27,,1969,27,1960
3344,1969-05-28,,1969,28,1960
3345,1969-05-29,,1969,29,1960
3346,1969-05-30,,1969,30,1960
3347,1969-05-31,,1969,31,1960
3348,1969-06-01,,1969,1,1960
3349,1969-06-02,,1969,2,1960
3350,1969-06-03,,1969,3,1960
3351,1969-06-04,,1969,4,1960
3352,1969-06-05,,1969,5,1960
3353,1969-06-06,,1969,6,1960
3354,1969-06-07,,1969,7,1960
3355,1969-06-08,,1969,8,1960
3356,1969-06-09,,1969,9,1960
3357,1969-06-10,,1969,10,1960
3358,1969-06-11,,1969,11,1960
3359,1969-06-12,,1969,12,1960
3360,1969-06-13,,1969,13,1960
3361,1969-06-14,,1969,14,1960
3362,1969-06-15,,1969,15,1960
3363,1969-06-16,,1969,16,1960
3364,1969-06-17,,1969,17,1960
3365,1969-06-18,,1969,18,1960
3366,1969-06-19,,1969,19,1960
3367,1969-06-20,,1969,20,1960
3368,1969-06-21,,1969,21,1960
3369,1969-06-22,,1969,22,1960
3370,1969-06-23,,1969,23,1960
3371,1969-06-24,,1969,24,1960
3372,1969-06-25,,1969,25,1960
3373,1969-06-26,,1969,26,1960
3374,1969-06-27,,1969,27,1960
3375,1969-06-28,,1969,28,1960
3376,1969-06-29,,1969,29,1960
3377,1969-06-30,,1969,30,1960
3378,1969-07-01,,1969,1,1960
3379,1969-07-02,,1969,2,1960
3380,1969-07-03,,1969,3,1960
3381,1969-07-04,,1969,4,1960
3382,1969-07-05,,1969,5,1960
3383,1969-07-06,,1969,6,1960
3384,1969-07-07,,1969,7,1960
3385,1969-07-08,,1969,8,1960
3386,1969-07-09,,1969,9,1960
3387,1969-07-10,,1969,10,1960
3388,1969-07-11,,1969,11,1960
3389,1969-07-12,,1969,12,1960
3390,1969-07-13,,1969,13,1960
3391,1969-07-14,,1969,14,1960
3392,1969-07-15,,1969,15,1960
3393,1969-07-16,,1969,16,1960
3394,1969-07-17,,1969,17,1960
3395,1969-07-18,,1969,18,1960
3396,1969-07-19,,1969,19,1960
3397,1969-07-20,,1969,20,1960
3398,1969-07-21,,1969,21,1960
3399,1969-07-22,,1969,22,1960
3400,1969-07-23,,1969,23,1960
3401,1969-07-24,,1969,24,1960
3402,1969-07-25,,1969,25,1960
3403,1969-07-26,,1969,26,1960
3404,1969-07-27,,1969,27,1960
3405,1969-07-28,,1969,28,1960
3406,1969-07-29,,1969,29,1960
3407,1969-07-30,,1969,30,1960
3408,1969-07-31,,1969,31,1960
