time,longitude,latitude,u10
1980-01-11 14:00:00,212.0,64.75,-0.6365746647752104
1980-01-11 15:00:00,212.0,64.75,-0.686905591314309
1980-01-11 16:00:00,212.0,64.75,-0.6859376888808644
1980-01-11 17:00:00,212.0,64.75,-0.8398341757984915
1980-01-11 18:00:00,212.0,64.75,-0.8620959317677079
1980-01-11 19:00:00,212.0,64.75,-0.7304612008192977
1980-01-11 20:00:00,212.0,64.75,-0.7304612008192977
1980-01-11 21:00:00,212.0,64.75,-0.8069254930613887
1980-01-11 22:00:00,212.0,64.75,-0.9095231510064736
1980-01-11 23:00:00,212.0,64.75,-0.9937306627161187
1980-01-12 00:00:00,212.0,64.75,-0.835962566064715
1980-01-12 01:00:00,212.0,64.75,-0.8185403222627192
1980-01-12 02:00:00,212.0,64.75,-0.896940419371699
1980-01-12 03:00:00,212.0,64.75,-0.9540466629449065
1980-01-12 04:00:00,212.0,64.75,-1.0034096870505604
1980-01-12 05:00:00,212.0,64.75,-0.93178490697569
1980-01-12 06:00:00,212.0,64.75,-0.946303443477353
1980-01-12 07:00:00,212.0,64.75,-0.9250095899415807
1980-01-12 08:00:00,212.0,64.75,-0.9501750532111299
1980-01-12 09:00:00,212.0,64.75,-0.9279132972419135
1980-01-12 10:00:00,212.0,64.75,-0.9366244191429112
1980-01-12 11:00:00,212.0,64.75,-0.7062636399831925
1980-01-12 12:00:00,212.0,64.75,-0.2726433498001932
1980-01-12 13:00:00,212.0,64.75,0.1396830868470338
1980-01-12 14:00:00,212.0,64.75,0.5432984015932636
1980-01-12 15:00:00,212.0,64.75,0.5481379137604838
1980-01-12 16:00:00,212.0,64.75,0.4910316701872768
1980-01-12 17:00:00,212.0,64.75,0.4339254266140693
1980-01-12 18:00:00,212.0,64.75,0.3216487443345426
1980-01-12 19:00:00,212.0,64.75,0.2238905985566788
1980-01-12 20:00:00,212.0,64.75,0.1658164525500272
1980-01-12 21:00:00,212.0,64.75,0.09225586760826854
1980-01-12 22:00:00,212.0,64.75,-0.08583818014546374
1980-01-12 23:00:00,212.0,64.75,-0.435250958618818
1980-01-13 00:00:00,212.0,64.75,-0.31426315443829367
