Time,precip_mm_ERA5_12km,BETHEL AIRPORT,month
2012-05-02,0.665,3.048,May
2012-05-03,0.064,0.254,May
2012-05-04,0.001,0.000,May
2012-05-05,1.281,0.762,May
2012-05-06,0.001,0.000,May
2012-05-07,0.108,0.000,May
2012-05-08,0.006,0.000,May
2012-05-09,0.142,0.254,May
2012-05-10,3.108,0.508,May
2012-05-11,2.647,0.254,May
2012-05-12,2.306,0.254,May
2012-05-13,0.544,0.254,May
2012-05-14,0.001,0.254,May
2012-05-15,0.441,0.000,May
2012-05-16,2.274,1.524,May
2012-05-17,0.000,0.000,May
2012-05-18,0.000,0.000,May
2012-05-19,0.000,0.000,May
2012-05-20,0.396,0.000,May
2012-05-21,10.074,0.254,May
2012-05-22,0.751,1.270,May
2012-05-23,0.002,0.000,May
2012-05-24,0.000,0.000,May
2012-05-25,3.432,1.778,May
2012-05-26,0.104,0.000,May
2012-05-27,0.000,0.000,May
2012-05-28,0.000,0.254,May
2012-05-29,0.052,0.254,May
2012-05-30,0.989,2.540,May
2012-05-31,0.009,0.254,May
2012-06-01,0.001,0.000,Jun
2012-06-02,0.000,0.000,Jun
2012-06-03,0.000,0.000,Jun
2012-06-04,1.635,2.540,Jun
2012-06-05,3.346,0.254,Jun
2012-06-06,0.002,0.254,Jun
2012-06-07,8.559,10.668,Jun
2012-06-08,1.347,2.286,Jun
2012-06-09,21.498,14.224,Jun
2012-06-10,0.000,0.000,Jun
2012-06-11,3.812,2.794,Jun
2012-06-12,1.451,0.254,Jun
2012-06-13,0.000,0.254,Jun
2012-06-14,0.000,0.000,Jun
2012-06-15,0.004,0.000,Jun
2012-06-16,0.013,1.016,Jun
2012-06-17,0.000,3.048,Jun
2012-06-18,0.000,0.000,Jun
2012-06-19,0.000,0.000,Jun
2012-06-20,0.000,0.000,Jun
2012-06-21,0.000,0.000,Jun
2012-06-22,7.291,0.254,Jun
2012-06-23,2.234,1.270,Jun
2012-06-24,16.041,18.288,Jun
2012-06-25,1.838,1.270,Jun
2012-06-26,0.026,3.556,Jun
2012-06-27,0.146,0.254,Jun
2012-06-28,0.000,0.000,Jun
2012-06-29,0.000,0.000,Jun
2012-06-30,0.872,1.016,Jun
2012-07-01,6.429,5.842,Jul
2012-07-02,0.349,1.270,Jul
2012-07-03,14.029,18.796,Jul
2012-07-04,0.693,0.254,Jul
2012-07-05,4.804,2.032,Jul
2012-07-06,0.765,2.032,Jul
2012-07-07,0.329,0.254,Jul
2012-07-08,0.000,0.000,Jul
2012-07-09,2.358,8.382,Jul
2012-07-10,4.285,4.572,Jul
2012-07-11,11.790,3.556,Jul
2012-07-12,2.514,1.270,Jul
2012-07-13,1.295,3.302,Jul
2012-07-14,16.955,12.192,Jul
2012-07-15,7.601,4.572,Jul
2012-07-16,0.237,4.572,Jul
2012-07-17,0.000,0.000,Jul
2012-07-18,0.000,0.000,Jul
2012-07-19,0.103,1.016,Jul
2012-07-20,1.432,2.540,Jul
2012-07-21,6.837,4.318,Jul
2012-07-22,2.355,8.128,Jul
2012-07-23,0.002,0.254,Jul
2012-07-24,0.007,0.254,Jul
2012-07-25,0.966,1.270,Jul
2012-07-26,2.478,0.254,Jul
2012-07-27,0.414,0.000,Jul
2012-07-28,5.360,2.286,Jul
2012-07-29,5.394,5.080,Jul
2012-07-30,0.014,0.254,Jul
2012-07-31,2.881,1.778,Jul
2012-08-01,3.495,8.636,Aug
2012-08-02,0.831,1.016,Aug
2012-08-03,1.160,2.794,Aug
2012-08-04,2.699,1.016,Aug
2012-08-05,0.034,0.000,Aug
2012-08-06,0.007,0.254,Aug
2012-08-07,0.252,0.762,Aug
2012-08-08,0.000,0.000,Aug
2012-08-09,0.000,0.000,Aug
2012-08-10,0.196,0.000,Aug
2012-08-11,0.125,0.000,Aug
2012-08-12,0.007,0.000,Aug
2012-08-13,0.000,0.000,Aug
2012-08-14,0.016,0.000,Aug
2012-08-15,0.160,0.000,Aug
2012-08-16,0.219,1.016,Aug
2012-08-17,3.382,0.762,Aug
2012-08-18,9.135,10.414,Aug
2012-08-19,7.223,7.874,Aug
2012-08-20,1.925,1.016,Aug
2012-08-21,1.234,0.254,Aug
2012-08-22,5.080,6.350,Aug
2012-08-23,2.471,0.762,Aug
2012-08-24,5.544,4.572,Aug
2012-08-25,0.081,6.350,Aug
2012-08-26,19.624,8.636,Aug
2012-08-27,0.027,0.000,Aug
2012-08-28,0.309,1.270,Aug
2012-08-29,11.189,15.240,Aug
2012-08-30,0.325,0.254,Aug
2012-08-31,2.274,0.254,Aug
2012-09-01,1.063,1.270,Sep
2012-09-02,19.461,20.828,Sep
2012-09-03,2.376,2.794,Sep
2012-09-04,9.874,7.874,Sep
2012-09-05,13.133,8.890,Sep
2012-09-06,3.096,1.524,Sep
2012-09-07,6.174,6.096,Sep
2012-09-08,0.119,0.254,Sep
2012-09-09,0.000,0.254,Sep
2012-09-10,0.028,0.000,Sep
2012-09-11,0.520,0.000,Sep
2012-09-12,0.013,0.254,Sep
2012-09-13,0.000,0.000,Sep
2012-09-14,0.476,0.000,Sep
2012-09-15,7.117,6.604,Sep
2012-09-16,13.073,6.604,Sep
2012-09-17,7.501,5.334,Sep
2012-09-18,5.527,4.064,Sep
2012-09-19,0.067,1.778,Sep
2012-09-20,0.004,0.000,Sep
2012-09-21,0.008,0.254,Sep
2012-09-22,16.660,18.288,Sep
2012-09-23,0.259,0.254,Sep
2012-09-24,0.026,0.000,Sep
2012-09-25,3.172,0.254,Sep
2012-09-26,0.029,0.254,Sep
2012-09-27,0.483,0.254,Sep
2012-09-28,0.238,0.254,Sep
2012-09-29,2.133,0.254,Sep
2012-09-30,0.871,1.016,Sep
2012-10-01,8.903,7.874,Oct
2012-10-02,5.589,2.794,Oct
2012-10-03,7.086,4.318,Oct
2012-10-04,1.560,1.016,Oct
2012-10-05,2.235,0.254,Oct
2012-10-06,0.753,1.016,Oct
2012-10-07,16.517,22.352,Oct
2012-10-08,15.589,12.700,Oct
2012-10-09,0.049,0.508,Oct
2012-10-10,0.000,0.000,Oct
2012-10-11,0.000,0.000,Oct
2012-10-12,0.000,0.000,Oct
2012-10-13,0.000,0.000,Oct
2012-10-14,0.000,0.000,Oct
2012-10-15,0.015,0.000,Oct
2012-10-16,0.000,0.000,Oct
2012-10-17,0.000,0.000,Oct
2012-10-18,0.000,0.000,Oct
2012-10-19,0.000,0.000,Oct
2012-10-20,0.061,0.254,Oct
2012-10-21,0.982,1.778,Oct
2012-10-22,0.224,0.508,Oct
2012-10-23,0.006,0.000,Oct
2012-10-24,0.000,0.000,Oct
2012-10-25,0.000,0.000,Oct
2012-10-26,0.000,0.000,Oct
2012-10-27,0.000,0.000,Oct
2012-10-28,0.000,0.000,Oct
2012-10-29,0.103,0.508,Oct
2012-10-30,0.000,0.254,Oct
2012-10-31,0.000,0.000,Oct
2012-11-01,0.000,0.000,Nov
2012-11-02,0.000,0.000,Nov
2012-11-03,0.000,0.000,Nov
2012-11-04,0.000,0.000,Nov
2012-11-05,0.000,0.000,Nov
2012-11-06,0.000,0.000,Nov
2012-11-07,0.000,0.000,Nov
2012-11-08,2.991,1.016,Nov
2012-11-09,16.273,16.510,Nov
2012-11-10,0.184,0.762,Nov
2012-11-11,2.274,0.254,Nov
2012-11-12,0.014,0.000,Nov
2012-11-13,6.137,10.668,Nov
2012-11-14,3.179,0.254,Nov
2012-11-15,0.001,0.254,Nov
2012-11-16,0.000,0.000,Nov
2012-11-17,0.000,0.000,Nov
2012-11-18,0.000,0.000,Nov
2012-11-19,0.000,0.000,Nov
2012-11-20,0.000,0.000,Nov
2012-11-21,0.000,0.000,Nov
2012-11-22,0.000,0.000,Nov
2012-11-23,0.000,0.000,Nov
2012-11-24,0.000,0.000,Nov
2012-11-25,0.000,0.000,Nov
2012-11-26,0.000,0.000,Nov
2012-11-27,0.001,0.000,Nov
2012-11-28,0.000,0.000,Nov
2012-11-29,0.000,0.000,Nov
2012-11-30,0.000,0.000,Nov
2012-12-01,0.094,0.254,Dec
2012-12-02,0.145,0.254,Dec
2012-12-03,0.000,0.000,Dec
2012-12-04,0.000,0.000,Dec
2012-12-05,0.000,0.000,Dec
2012-12-06,0.000,0.000,Dec
2012-12-07,0.000,0.000,Dec
2012-12-08,4.421,2.286,Dec
2012-12-09,1.263,1.524,Dec
2012-12-10,0.607,0.508,Dec
2012-12-11,10.629,12.446,Dec
2012-12-12,3.993,1.016,Dec
2012-12-13,1.203,1.016,Dec
2012-12-14,0.228,2.032,Dec
2012-12-15,0.000,0.000,Dec
2012-12-16,0.421,0.254,Dec
2012-12-17,2.470,2.540,Dec
2012-12-18,0.007,0.254,Dec
2012-12-19,0.001,0.000,Dec
2012-12-20,0.001,0.000,Dec
2012-12-21,0.000,0.000,Dec
2012-12-22,0.000,0.000,Dec
2012-12-23,0.012,0.254,Dec
2012-12-24,1.375,0.254,Dec
2012-12-25,0.291,0.508,Dec
2012-12-26,1.170,1.016,Dec
2012-12-27,1.146,0.254,Dec
2012-12-28,3.036,1.778,Dec
2012-12-29,6.745,0.254,Dec
2012-12-30,5.072,0.762,Dec
2012-12-31,3.677,0.254,Dec
2013-01-01,1.766,0.000,Jan
2013-01-02,2.328,0.254,Jan
2013-01-03,0.272,0.000,Jan
2013-01-04,1.137,1.524,Jan
2013-01-05,0.343,0.254,Jan
2013-01-06,1.700,1.270,Jan
2013-01-07,1.985,4.064,Jan
2013-01-08,0.163,0.000,Jan
2013-01-09,10.322,6.858,Jan
2013-01-10,0.245,0.508,Jan
2013-01-11,1.248,0.254,Jan
2013-01-12,7.912,7.112,Jan
2013-01-13,1.649,3.302,Jan
2013-01-14,4.833,1.524,Jan
2013-01-15,0.573,0.254,Jan
2013-01-16,0.058,0.254,Jan
2013-01-17,0.020,0.000,Jan
2013-01-18,0.004,0.000,Jan
2013-01-19,10.319,1.270,Jan
2013-01-20,0.290,0.254,Jan
2013-01-21,0.033,0.000,Jan
2013-01-22,2.712,0.508,Jan
2013-01-23,0.075,0.000,Jan
2013-01-24,0.004,0.000,Jan
2013-01-25,0.000,0.000,Jan
2013-01-26,0.000,0.000,Jan
2013-01-27,0.000,0.000,Jan
2013-01-28,1.584,0.762,Jan
2013-01-29,10.156,3.556,Jan
2013-01-30,0.696,1.778,Jan
2013-01-31,0.159,0.254,Jan
2013-02-01,1.958,0.762,Feb
2013-02-02,2.229,1.016,Feb
2013-02-03,0.484,0.000,Feb
2013-02-04,0.023,0.000,Feb
2013-02-05,1.411,5.334,Feb
2013-02-06,0.154,0.254,Feb
2013-02-07,1.979,2.032,Feb
2013-02-08,4.354,0.508,Feb
2013-02-09,8.125,2.540,Feb
2013-02-10,6.427,2.540,Feb
2013-02-11,5.382,2.794,Feb
2013-02-12,0.455,1.524,Feb
2013-02-13,0.063,0.254,Feb
2013-02-14,0.329,0.254,Feb
2013-02-15,0.063,0.254,Feb
2013-02-16,0.019,0.254,Feb
2013-02-17,0.000,0.000,Feb
2013-02-18,0.000,0.000,Feb
2013-02-19,0.118,0.762,Feb
2013-02-20,0.770,1.270,Feb
2013-02-21,1.295,0.254,Feb
2013-02-22,0.069,0.254,Feb
2013-02-23,0.034,0.000,Feb
2013-02-24,0.029,0.254,Feb
2013-02-25,0.252,0.762,Feb
2013-02-26,4.666,1.778,Feb
2013-02-27,0.070,0.254,Feb
2013-02-28,0.391,0.254,Feb
2013-03-01,0.000,0.000,Mar
2013-03-02,0.000,0.000,Mar
2013-03-03,0.008,0.000,Mar
2013-03-04,0.014,0.000,Mar
2013-03-05,2.850,1.524,Mar
2013-03-06,0.633,0.254,Mar
2013-03-07,1.962,0.000,Mar
2013-03-08,2.641,2.794,Mar
2013-03-09,3.277,4.064,Mar
2013-03-10,3.744,0.508,Mar
2013-03-11,0.002,0.000,Mar
2013-03-12,0.008,0.000,Mar
2013-03-13,0.000,0.000,Mar
2013-03-14,0.014,0.000,Mar
2013-03-15,0.043,0.254,Mar
2013-03-16,1.843,2.794,Mar
2013-03-17,1.501,0.254,Mar
2013-03-18,0.010,0.254,Mar
2013-03-19,0.000,0.000,Mar
2013-03-20,0.216,0.254,Mar
2013-03-21,4.853,3.556,Mar
2013-03-22,0.786,1.016,Mar
2013-03-23,0.002,0.000,Mar
2013-03-24,0.023,0.000,Mar
2013-03-25,0.069,0.000,Mar
2013-03-26,0.030,0.000,Mar
2013-03-27,1.663,0.254,Mar
2013-03-28,5.522,2.540,Mar
2013-03-29,0.453,0.254,Mar
2013-03-30,0.105,0.000,Mar
2013-03-31,0.092,0.254,Mar
2013-04-01,0.115,0.000,Apr
2013-04-02,0.048,0.000,Apr
2013-04-03,0.039,0.000,Apr
2013-04-04,0.001,0.000,Apr
2013-04-05,0.000,0.000,Apr
2013-04-06,0.049,0.254,Apr
2013-04-07,0.022,0.000,Apr
2013-04-08,0.022,0.000,Apr
2013-04-09,0.371,0.254,Apr
2013-04-10,1.275,0.254,Apr
2013-04-11,0.014,0.254,Apr
2013-04-12,0.001,0.000,Apr
2013-04-13,0.075,0.508,Apr
2013-04-14,0.053,0.254,Apr
2013-04-15,0.003,0.000,Apr
2013-04-16,0.000,0.000,Apr
2013-04-17,0.000,0.000,Apr
2013-04-18,0.000,0.000,Apr
2013-04-19,0.000,0.000,Apr
2013-04-20,0.000,0.000,Apr
2013-04-21,0.044,0.000,Apr
2013-04-22,0.039,0.000,Apr
2013-04-23,0.021,0.000,Apr
2013-04-24,0.004,0.000,Apr
2013-04-25,0.000,0.000,Apr
2013-04-26,0.010,0.254,Apr
2013-04-27,0.081,0.000,Apr
2013-04-28,0.000,0.000,Apr
2013-04-29,0.097,0.254,Apr
2013-04-30,0.228,0.254,Apr
2013-05-01,0.022,0.000,May
2013-05-02,0.040,0.254,May
2013-05-03,0.000,0.000,May
2013-05-04,0.000,0.000,May
2013-05-05,0.018,0.000,May
2013-05-06,0.020,0.000,May
2013-05-07,0.000,0.000,May
2013-05-08,0.000,0.000,May
2013-05-09,0.000,0.000,May
2013-05-10,0.000,0.000,May
2013-05-11,0.101,0.000,May
2013-05-12,0.001,0.000,May
2013-05-13,0.001,0.000,May
2013-05-14,0.003,0.000,May
2013-05-15,0.002,0.000,May
2013-05-16,0.278,0.254,May
2013-05-17,0.009,0.000,May
2013-05-18,0.061,0.000,May
2013-05-19,0.000,0.254,May
2013-05-20,1.360,2.286,May
2013-05-21,3.015,1.016,May
2013-05-22,0.391,0.254,May
2013-05-23,0.134,0.254,May
2013-05-24,0.100,0.254,May
2013-05-25,0.000,0.000,May
2013-05-26,0.000,0.000,May
2013-05-27,1.259,1.016,May
2013-05-28,0.000,0.000,May
2013-05-29,0.000,0.000,May
2013-05-30,0.607,0.254,May
2013-05-31,0.001,0.000,May
2013-06-01,0.723,2.032,Jun
2013-06-02,1.266,8.382,Jun
2013-06-03,2.899,5.080,Jun
2013-06-04,4.155,0.000,Jun
2013-06-05,0.056,0.000,Jun
2013-06-06,0.661,0.254,Jun
2013-06-07,0.000,0.000,Jun
2013-06-08,0.000,0.000,Jun
2013-06-09,0.005,0.000,Jun
2013-06-10,0.000,0.000,Jun
2013-06-11,0.000,0.000,Jun
2013-06-12,0.000,0.000,Jun
2013-06-13,0.000,0.000,Jun
2013-06-14,0.100,0.254,Jun
2013-06-15,1.163,0.254,Jun
2013-06-16,0.000,0.000,Jun
2013-06-17,0.000,0.000,Jun
2013-06-18,0.000,0.000,Jun
2013-06-19,2.331,5.334,Jun
2013-06-20,0.982,2.286,Jun
2013-06-21,0.165,0.254,Jun
2013-06-22,4.332,0.254,Jun
2013-06-23,2.260,0.254,Jun
2013-06-24,4.623,0.762,Jun
2013-06-25,0.037,0.000,Jun
2013-06-26,0.000,0.000,Jun
2013-06-27,0.000,0.000,Jun
2013-06-28,0.000,0.000,Jun
2013-06-29,4.378,8.636,Jun
2013-06-30,8.232,8.128,Jun
2013-07-01,3.003,1.270,Jul
2013-07-02,6.583,7.620,Jul
2013-07-03,9.998,11.684,Jul
2013-07-04,1.246,0.254,Jul
2013-07-05,3.783,0.508,Jul
2013-07-06,7.369,6.858,Jul
2013-07-07,5.330,1.016,Jul
2013-07-08,1.791,0.254,Jul
2013-07-09,1.009,0.254,Jul
2013-07-10,0.000,0.000,Jul
2013-07-11,0.000,0.000,Jul
2013-07-12,0.000,0.000,Jul
2013-07-13,0.000,0.000,Jul
2013-07-14,5.132,7.874,Jul
2013-07-15,1.006,4.572,Jul
2013-07-16,0.754,0.508,Jul
2013-07-17,0.220,0.762,Jul
2013-07-18,4.153,13.208,Jul
2013-07-19,0.502,0.254,Jul
2013-07-20,0.009,0.254,Jul
2013-07-21,0.015,0.000,Jul
2013-07-22,0.015,0.000,Jul
2013-07-23,0.052,0.000,Jul
2013-07-24,0.164,0.254,Jul
2013-07-25,0.000,0.000,Jul
2013-07-26,0.000,0.000,Jul
2013-07-27,0.000,0.000,Jul
2013-07-28,0.001,0.000,Jul
2013-07-29,0.001,0.254,Jul
2013-07-30,3.376,1.778,Jul
2013-07-31,1.189,0.000,Jul
2013-08-01,3.281,0.508,Aug
2013-08-02,0.741,5.588,Aug
2013-08-03,4.569,9.144,Aug
2013-08-04,0.599,1.778,Aug
2013-08-05,7.791,4.064,Aug
2013-08-06,6.849,2.032,Aug
2013-08-07,0.698,0.762,Aug
2013-08-08,16.573,6.096,Aug
2013-08-09,0.595,0.508,Aug
2013-08-10,2.973,6.350,Aug
2013-08-11,2.176,0.254,Aug
2013-08-12,0.000,0.000,Aug
2013-08-13,1.299,0.762,Aug
2013-08-14,0.933,0.762,Aug
2013-08-15,0.789,1.778,Aug
2013-08-16,2.750,0.254,Aug
2013-08-17,7.248,0.254,Aug
2013-08-18,0.105,3.556,Aug
2013-08-19,2.926,5.080,Aug
2013-08-20,0.677,1.016,Aug
2013-08-21,8.064,10.922,Aug
2013-08-22,0.982,0.254,Aug
2013-08-23,0.007,0.000,Aug
2013-08-24,0.000,0.000,Aug
2013-08-25,7.452,8.382,Aug
2013-08-26,1.655,0.762,Aug
2013-08-27,0.207,1.016,Aug
2013-08-28,0.306,8.890,Aug
2013-08-29,0.000,0.000,Aug
2013-08-30,0.106,0.254,Aug
2013-08-31,1.581,3.048,Aug
2013-09-01,17.728,37.338,Sep
2013-09-02,6.274,5.080,Sep
2013-09-03,12.247,6.096,Sep
2013-09-04,3.155,2.540,Sep
2013-09-05,7.791,0.254,Sep
2013-09-06,0.027,0.254,Sep
2013-09-07,0.105,0.254,Sep
2013-09-08,0.184,1.778,Sep
2013-09-09,0.291,0.254,Sep
2013-09-10,1.048,0.508,Sep
2013-09-11,0.014,0.254,Sep
2013-09-12,1.632,1.524,Sep
2013-09-13,0.001,0.000,Sep
2013-09-14,0.101,0.508,Sep
2013-09-15,0.006,0.000,Sep
2013-09-16,0.660,0.000,Sep
2013-09-17,0.000,0.000,Sep
2013-09-18,0.000,0.000,Sep
2013-09-19,0.020,0.000,Sep
2013-09-20,0.505,0.254,Sep
2013-09-21,0.175,0.254,Sep
2013-09-22,0.029,0.254,Sep
2013-09-23,0.000,0.254,Sep
2013-09-24,5.105,3.810,Sep
2013-09-25,1.601,0.000,Sep
2013-09-26,3.245,2.286,Sep
2013-09-27,4.606,1.524,Sep
2013-09-28,0.001,0.000,Sep
2013-09-29,0.001,0.000,Sep
2013-09-30,0.000,0.000,Sep
2013-10-01,0.000,0.000,Oct
2013-10-02,0.000,0.000,Oct
2013-10-03,0.000,0.000,Oct
2013-10-04,0.000,0.000,Oct
2013-10-05,5.092,3.302,Oct
2013-10-06,3.115,9.144,Oct
2013-10-07,14.213,16.002,Oct
2013-10-08,7.980,5.334,Oct
2013-10-09,1.724,6.604,Oct
2013-10-10,5.782,3.302,Oct
2013-10-11,2.886,4.064,Oct
2013-10-12,7.953,2.286,Oct
2013-10-13,1.160,3.302,Oct
2013-10-14,2.278,1.270,Oct
2013-10-15,2.833,13.970,Oct
2013-10-16,13.880,15.240,Oct
2013-10-17,0.081,0.254,Oct
2013-10-18,5.853,1.016,Oct
2013-10-19,3.569,3.048,Oct
2013-10-20,2.648,1.016,Oct
2013-10-21,0.841,1.778,Oct
2013-10-22,0.017,0.000,Oct
2013-10-23,0.000,0.000,Oct
2013-10-24,3.797,0.254,Oct
2013-10-25,4.461,0.254,Oct
2013-10-26,1.001,2.032,Oct
2013-10-27,1.800,3.048,Oct
2013-10-28,14.333,10.922,Oct
2013-10-29,0.130,0.254,Oct
2013-10-30,0.000,0.000,Oct
2013-10-31,0.004,0.254,Oct
2013-11-01,0.013,0.254,Nov
2013-11-02,4.159,7.112,Nov
2013-11-03,2.387,2.540,Nov
2013-11-04,2.368,1.016,Nov
2013-11-05,0.000,0.000,Nov
2013-11-06,1.279,0.254,Nov
2013-11-07,0.943,0.508,Nov
2013-11-08,2.782,10.922,Nov
2013-11-09,6.538,10.922,Nov
2013-11-10,0.906,1.270,Nov
2013-11-11,0.001,0.000,Nov
2013-11-12,17.216,17.272,Nov
2013-11-13,0.299,0.254,Nov
2013-11-14,0.010,0.000,Nov
2013-11-15,1.599,2.032,Nov
2013-11-16,0.005,0.000,Nov
2013-11-17,0.028,0.254,Nov
2013-11-18,0.125,0.254,Nov
2013-11-19,5.399,2.286,Nov
2013-11-20,0.000,0.000,Nov
2013-11-21,0.690,1.524,Nov
2013-11-22,2.935,1.778,Nov
2013-11-23,0.433,0.254,Nov
2013-11-24,7.989,2.540,Nov
2013-11-25,2.168,0.508,Nov
2013-11-26,0.227,0.000,Nov
2013-11-27,0.219,0.254,Nov
2013-11-28,1.925,0.254,Nov
2013-11-29,0.003,0.254,Nov
2013-11-30,0.009,0.254,Nov
2013-12-01,0.000,0.000,Dec
2013-12-02,0.008,0.000,Dec
2013-12-03,0.286,1.016,Dec
2013-12-04,12.079,6.096,Dec
2013-12-05,2.310,2.032,Dec
2013-12-06,0.572,1.016,Dec
2013-12-07,0.000,0.000,Dec
2013-12-08,0.001,0.000,Dec
2013-12-09,1.297,0.254,Dec
2013-12-10,0.159,0.000,Dec
2013-12-11,0.000,0.000,Dec
2013-12-12,0.000,0.254,Dec
2013-12-13,0.000,0.000,Dec
2013-12-14,0.000,0.000,Dec
2013-12-15,0.000,0.254,Dec
2013-12-16,0.009,0.000,Dec
2013-12-17,0.145,0.254,Dec
2013-12-18,5.634,4.826,Dec
2013-12-19,8.412,7.874,Dec
2013-12-20,9.498,23.876,Dec
2013-12-21,2.993,0.508,Dec
2013-12-22,0.192,0.254,Dec
2013-12-23,0.000,0.000,Dec
2013-12-24,0.000,0.000,Dec
2013-12-25,0.000,0.000,Dec
2013-12-26,0.000,0.000,Dec
2013-12-27,0.255,0.000,Dec
2013-12-28,0.798,2.286,Dec
2013-12-29,4.276,1.778,Dec
2013-12-30,1.672,0.508,Dec
2013-12-31,2.207,0.254,Dec
2014-01-01,0.237,0.762,Jan
2014-01-02,2.624,6.858,Jan
2014-01-03,2.235,4.572,Jan
2014-01-04,0.793,0.254,Jan
2014-01-05,1.746,0.254,Jan
2014-01-06,0.509,0.254,Jan
2014-01-07,0.057,0.000,Jan
2014-01-08,1.274,0.254,Jan
2014-01-09,0.746,0.508,Jan
2014-01-10,0.088,0.254,Jan
2014-01-11,0.001,0.000,Jan
2014-01-12,0.075,0.254,Jan
2014-01-13,3.804,5.588,Jan
2014-01-14,1.668,1.016,Jan
2014-01-15,0.321,1.270,Jan
2014-01-16,3.420,2.540,Jan
2014-01-17,7.933,2.286,Jan
2014-01-18,1.437,0.762,Jan
2014-01-19,1.188,0.254,Jan
2014-01-20,0.707,0.254,Jan
2014-01-21,0.732,0.254,Jan
2014-01-22,4.026,0.254,Jan
2014-01-23,3.239,1.016,Jan
2014-01-24,0.016,0.254,Jan
2014-01-25,2.442,0.508,Jan
2014-01-26,0.234,0.254,Jan
2014-01-27,0.192,0.000,Jan
2014-01-28,0.002,0.000,Jan
2014-01-29,0.271,0.000,Jan
2014-01-30,1.245,0.508,Jan
2014-01-31,1.335,1.016,Jan
2014-02-01,3.798,0.254,Feb
2014-02-02,0.016,0.254,Feb
2014-02-03,1.697,0.254,Feb
2014-02-04,12.793,3.556,Feb
2014-02-05,0.309,0.254,Feb
2014-02-06,0.066,0.000,Feb
2014-02-07,0.000,0.000,Feb
2014-02-08,0.000,0.000,Feb
2014-02-09,0.000,0.000,Feb
2014-02-10,0.000,0.000,Feb
2014-02-11,0.015,0.000,Feb
2014-02-12,0.111,0.254,Feb
2014-02-13,0.113,0.254,Feb
2014-02-14,0.031,0.000,Feb
2014-02-15,0.000,0.254,Feb
2014-02-16,0.289,0.254,Feb
2014-02-17,0.016,0.000,Feb
2014-02-18,0.000,0.000,Feb
2014-02-19,0.000,0.000,Feb
2014-02-20,0.000,0.000,Feb
2014-02-21,5.816,5.588,Feb
2014-02-22,1.208,0.508,Feb
2014-02-23,0.274,0.000,Feb
2014-02-24,1.273,0.254,Feb
2014-02-25,0.309,0.254,Feb
2014-02-26,5.239,0.254,Feb
2014-02-27,1.958,0.000,Feb
2014-02-28,0.388,0.254,Feb
2014-03-01,0.006,0.000,Mar
2014-03-02,0.000,0.000,Mar
2014-03-03,0.000,0.000,Mar
2014-03-04,0.000,0.254,Mar
2014-03-05,0.000,0.254,Mar
2014-03-06,0.000,0.000,Mar
2014-03-07,0.003,0.000,Mar
2014-03-08,0.000,0.000,Mar
2014-03-09,0.000,0.000,Mar
2014-03-10,0.683,0.254,Mar
2014-03-11,1.220,0.762,Mar
2014-03-12,0.918,1.016,Mar
2014-03-13,5.771,4.064,Mar
2014-03-14,1.980,2.286,Mar
2014-03-15,2.015,0.254,Mar
2014-03-16,2.891,1.778,Mar
2014-03-17,0.778,1.778,Mar
2014-03-18,0.005,0.254,Mar
2014-03-19,0.001,0.000,Mar
2014-03-20,0.000,0.000,Mar
2014-03-21,0.000,0.000,Mar
2014-03-22,0.000,0.000,Mar
2014-03-23,0.000,0.000,Mar
2014-03-24,0.005,0.000,Mar
2014-03-25,0.089,0.000,Mar
2014-03-26,0.347,0.254,Mar
2014-03-27,0.140,0.254,Mar
2014-03-28,0.060,0.000,Mar
2014-03-29,0.098,0.000,Mar
2014-03-30,0.041,0.254,Mar
2014-03-31,0.000,0.000,Mar
2014-04-01,0.000,0.000,Apr
2014-04-02,0.058,0.000,Apr
2014-04-03,3.626,0.254,Apr
2014-04-04,0.347,0.508,Apr
2014-04-05,1.664,0.254,Apr
2014-04-06,0.001,0.000,Apr
2014-04-07,0.000,0.000,Apr
2014-04-08,0.000,0.000,Apr
2014-04-09,0.000,0.000,Apr
2014-04-10,0.000,0.000,Apr
2014-04-11,0.012,0.000,Apr
2014-04-12,4.287,0.508,Apr
2014-04-13,5.144,2.794,Apr
2014-04-14,1.119,0.508,Apr
2014-04-15,0.626,0.254,Apr
2014-04-16,0.788,0.254,Apr
2014-04-17,2.962,0.254,Apr
2014-04-18,0.125,3.556,Apr
2014-04-19,0.001,0.000,Apr
2014-04-20,0.007,0.000,Apr
2014-04-21,0.128,0.000,Apr
2014-04-22,0.000,0.000,Apr
2014-04-23,0.000,0.000,Apr
2014-04-24,0.396,0.000,Apr
2014-04-25,0.154,0.000,Apr
2014-04-26,0.023,0.000,Apr
2014-04-27,0.011,0.000,Apr
2014-04-28,0.000,0.000,Apr
2014-04-29,0.565,0.762,Apr
2014-04-30,0.000,0.000,Apr
2014-05-01,0.000,0.000,May
2014-05-02,0.000,0.000,May
2014-05-03,0.000,0.000,May
2014-05-04,0.000,0.254,May
2014-05-05,0.000,0.000,May
2014-05-06,0.000,0.000,May
2014-05-07,0.000,0.000,May
2014-05-08,0.019,0.254,May
2014-05-09,0.044,0.254,May
2014-05-10,0.007,0.000,May
2014-05-11,0.000,0.000,May
2014-05-12,0.000,0.000,May
2014-05-13,0.000,0.000,May
2014-05-14,0.000,0.000,May
