Time,precip_mm_ERA5_12km,CORDOVA AIRPORT,month
2015-01-04,0.000,0.000,Jan
2015-01-05,0.000,0.000,Jan
2015-01-06,0.004,0.000,Jan
2015-01-07,0.000,0.000,Jan
2015-01-08,14.824,14.732,Jan
2015-01-09,8.443,8.890,Jan
2015-01-10,0.773,0.254,Jan
2015-01-11,0.471,0.000,Jan
2015-01-12,21.498,8.890,Jan
2015-01-13,28.858,18.542,Jan
2015-01-14,20.147,17.526,Jan
2015-01-15,37.759,31.750,Jan
2015-01-16,3.103,9.144,Jan
2015-01-17,4.474,7.366,Jan
2015-01-18,0.715,0.000,Jan
2015-01-19,0.063,0.000,Jan
2015-01-20,5.686,0.254,Jan
2015-01-21,0.416,0.254,Jan
2015-01-22,12.082,7.874,Jan
2015-01-23,6.910,16.256,Jan
2015-01-24,31.724,39.624,Jan
2015-01-25,0.000,0.254,Jan
2015-01-26,0.018,0.254,Jan
2015-01-27,0.000,0.000,Jan
2015-01-28,0.700,0.254,Jan
2015-01-29,6.421,16.002,Jan
2015-01-30,0.170,0.254,Jan
2015-01-31,0.000,0.000,Jan
2015-02-01,0.000,0.000,Feb
2015-02-02,0.000,0.000,Feb
2015-02-03,0.000,0.000,Feb
2015-02-04,0.000,0.000,Feb
2015-02-05,0.006,0.254,Feb
2015-02-06,0.228,0.000,Feb
2015-02-07,0.042,0.000,Feb
2015-02-08,9.216,0.254,Feb
2015-02-09,4.419,0.254,Feb
2015-02-10,0.306,0.000,Feb
2015-02-11,11.323,12.446,Feb
2015-02-12,5.341,0.762,Feb
2015-02-13,4.306,0.508,Feb
2015-02-14,16.776,16.764,Feb
2015-02-15,6.703,1.524,Feb
2015-02-16,54.208,45.720,Feb
2015-02-17,3.297,1.524,Feb
2015-02-18,0.177,9.652,Feb
2015-02-19,0.000,4.064,Feb
2015-02-20,0.012,0.254,Feb
2015-02-21,52.124,35.814,Feb
2015-02-22,17.940,30.226,Feb
2015-02-23,9.099,26.670,Feb
2015-02-24,0.528,4.318,Feb
2015-02-25,0.000,0.000,Feb
2015-02-26,0.000,0.000,Feb
2015-02-27,0.000,0.000,Feb
2015-02-28,0.494,0.508,Feb
2015-03-01,0.000,0.000,Mar
2015-03-02,0.031,0.000,Mar
2015-03-03,7.070,2.032,Mar
2015-03-04,5.859,3.302,Mar
2015-03-05,1.252,2.032,Mar
2015-03-06,4.291,4.572,Mar
2015-03-07,27.141,36.576,Mar
2015-03-08,1.519,0.000,Mar
2015-03-09,0.039,0.254,Mar
2015-03-10,0.000,0.000,Mar
2015-03-11,0.000,0.000,Mar
2015-03-12,0.088,0.762,Mar
2015-03-13,5.012,1.016,Mar
2015-03-14,1.136,0.254,Mar
2015-03-15,5.201,0.254,Mar
2015-03-16,13.610,7.366,Mar
2015-03-17,1.366,0.254,Mar
2015-03-18,4.067,2.032,Mar
2015-03-19,0.197,0.762,Mar
2015-03-20,0.000,0.000,Mar
2015-03-21,0.004,0.000,Mar
2015-03-22,0.002,0.254,Mar
2015-03-23,0.000,0.000,Mar
2015-03-24,0.000,0.000,Mar
2015-03-25,2.339,1.778,Mar
2015-03-26,13.090,26.162,Mar
2015-03-27,4.304,8.890,Mar
2015-03-28,2.434,0.254,Mar
2015-03-29,9.189,8.128,Mar
2015-03-30,5.406,3.302,Mar
2015-03-31,0.209,0.762,Mar
2015-04-01,10.589,3.048,Apr
2015-04-02,6.903,0.254,Apr
2015-04-03,0.154,0.000,Apr
2015-04-04,0.517,0.254,Apr
2015-04-05,3.746,4.064,Apr
2015-04-06,16.111,5.842,Apr
2015-04-07,16.210,26.416,Apr
2015-04-08,1.431,14.478,Apr
2015-04-09,24.278,15.240,Apr
2015-04-10,18.041,4.318,Apr
2015-04-11,2.188,0.254,Apr
2015-04-12,3.023,6.350,Apr
2015-04-13,0.255,0.000,Apr
2015-04-14,7.550,0.254,Apr
2015-04-15,19.214,9.398,Apr
2015-04-16,8.045,19.558,Apr
2015-04-17,4.726,3.556,Apr
2015-04-18,24.084,27.940,Apr
2015-04-19,17.940,31.750,Apr
2015-04-20,6.297,5.588,Apr
2015-04-21,3.192,10.668,Apr
2015-04-22,0.052,0.000,Apr
2015-04-23,0.000,0.000,Apr
2015-04-24,0.000,0.000,Apr
2015-04-25,0.000,0.000,Apr
2015-04-26,1.233,2.286,Apr
2015-04-27,6.107,0.508,Apr
2015-04-28,0.000,0.000,Apr
2015-04-29,3.756,7.874,Apr
2015-04-30,1.014,0.508,Apr
2015-05-01,0.000,0.000,May
2015-05-02,0.000,0.254,May
2015-05-03,0.000,0.000,May
2015-05-04,0.000,0.000,May
2015-05-05,0.020,0.000,May
2015-05-06,0.037,0.254,May
2015-05-07,14.198,17.018,May
2015-05-08,36.841,40.386,May
2015-05-09,14.218,15.748,May
2015-05-10,7.860,14.478,May
2015-05-11,12.609,1.524,May
2015-05-12,3.771,0.254,May
2015-05-13,0.003,0.000,May
2015-05-14,0.040,0.000,May
2015-05-15,0.000,0.000,May
2015-05-16,0.258,0.000,May
2015-05-17,0.000,0.000,May
2015-05-18,0.000,0.000,May
2015-05-19,0.000,0.000,May
2015-05-20,0.000,0.000,May
2015-05-21,0.000,0.000,May
2015-05-22,0.000,0.000,May
2015-05-23,0.000,0.000,May
2015-05-24,11.150,8.382,May
2015-05-25,1.397,0.254,May
2015-05-26,0.001,0.000,May
2015-05-27,0.000,0.000,May
2015-05-28,0.000,0.000,May
2015-05-29,0.000,0.254,May
2015-05-30,0.000,0.000,May
2015-05-31,0.001,0.000,May
2015-06-01,0.025,1.016,Jun
2015-06-02,5.958,8.890,Jun
2015-06-03,24.970,29.464,Jun
2015-06-04,32.130,36.576,Jun
2015-06-05,14.323,13.208,Jun
2015-06-06,17.769,5.334,Jun
2015-06-07,6.677,7.366,Jun
2015-06-08,3.128,7.874,Jun
2015-06-09,26.464,27.940,Jun
2015-06-10,13.322,10.160,Jun
2015-06-11,14.218,0.000,Jun
2015-06-12,0.000,0.254,Jun
2015-06-13,0.000,0.000,Jun
2015-06-14,0.000,0.000,Jun
2015-06-15,0.000,0.000,Jun
2015-06-16,0.010,0.000,Jun
2015-06-17,0.000,0.000,Jun
2015-06-18,0.000,1.016,Jun
2015-06-19,0.021,0.000,Jun
2015-06-20,0.000,0.000,Jun
2015-06-21,0.000,0.000,Jun
2015-06-22,0.000,0.000,Jun
2015-06-23,0.000,0.254,Jun
2015-06-24,0.000,0.254,Jun
2015-06-25,0.124,3.810,Jun
2015-06-26,8.776,28.956,Jun
2015-06-27,13.972,6.096,Jun
2015-06-28,24.505,5.842,Jun
2015-06-29,1.249,2.032,Jun
2015-06-30,10.877,5.334,Jun
2015-07-01,2.801,5.588,Jul
2015-07-02,0.024,0.000,Jul
2015-07-03,0.000,0.000,Jul
2015-07-04,1.336,1.778,Jul
2015-07-05,0.072,0.000,Jul
2015-07-06,0.041,1.016,Jul
2015-07-07,8.375,21.590,Jul
2015-07-08,0.268,0.254,Jul
2015-07-09,0.047,0.000,Jul
2015-07-10,0.065,0.508,Jul
2015-07-11,4.707,3.810,Jul
2015-07-12,13.860,17.272,Jul
2015-07-13,18.750,22.352,Jul
2015-07-14,5.878,9.652,Jul
2015-07-15,0.150,10.922,Jul
2015-07-16,32.459,21.844,Jul
2015-07-17,13.929,22.352,Jul
2015-07-18,0.113,0.000,Jul
2015-07-19,0.000,0.000,Jul
2015-07-20,0.000,0.000,Jul
2015-07-21,0.003,0.000,Jul
2015-07-22,0.603,4.064,Jul
2015-07-23,6.397,1.778,Jul
2015-07-24,0.001,0.000,Jul
2015-07-25,0.001,0.762,Jul
2015-07-26,26.208,19.050,Jul
2015-07-27,11.905,3.556,Jul
2015-07-28,0.216,3.048,Jul
2015-07-29,2.086,0.762,Jul
2015-07-30,0.007,0.254,Jul
2015-07-31,0.007,0.254,Jul
2015-08-01,0.071,0.762,Aug
2015-08-02,0.021,0.000,Aug
2015-08-03,0.036,0.000,Aug
2015-08-04,0.162,0.000,Aug
2015-08-05,0.066,0.254,Aug
2015-08-06,0.693,0.254,Aug
2015-08-07,0.002,0.000,Aug
2015-08-08,0.034,0.254,Aug
2015-08-09,12.247,22.098,Aug
2015-08-10,2.524,5.842,Aug
2015-08-11,0.000,0.508,Aug
2015-08-12,0.000,0.000,Aug
2015-08-13,0.000,0.000,Aug
2015-08-14,0.000,0.000,Aug
2015-08-15,9.749,3.556,Aug
2015-08-16,8.038,15.494,Aug
2015-08-17,80.043,68.326,Aug
2015-08-18,25.491,25.654,Aug
2015-08-19,0.551,0.508,Aug
2015-08-20,0.000,0.000,Aug
2015-08-21,7.784,0.508,Aug
2015-08-22,3.714,4.572,Aug
2015-08-23,0.039,0.000,Aug
2015-08-24,0.022,0.000,Aug
2015-08-25,0.078,0.000,Aug
2015-08-26,1.835,3.048,Aug
2015-08-27,3.677,0.508,Aug
2015-08-28,0.001,0.000,Aug
2015-08-29,0.463,0.000,Aug
2015-08-30,0.031,0.000,Aug
2015-08-31,0.003,0.000,Aug
2015-09-01,0.000,0.000,Sep
2015-09-02,0.000,0.000,Sep
2015-09-03,6.367,4.318,Sep
2015-09-04,9.418,17.018,Sep
2015-09-05,1.033,1.524,Sep
2015-09-06,0.910,1.016,Sep
2015-09-07,0.004,0.254,Sep
2015-09-08,6.679,7.620,Sep
2015-09-09,36.146,34.544,Sep
2015-09-10,27.410,27.178,Sep
2015-09-11,12.197,41.656,Sep
2015-09-12,7.832,3.810,Sep
2015-09-13,0.030,0.000,Sep
2015-09-14,13.656,13.716,Sep
2015-09-15,12.903,3.556,Sep
2015-09-16,12.809,27.686,Sep
2015-09-17,5.966,6.096,Sep
2015-09-18,4.744,8.382,Sep
2015-09-19,6.230,0.000,Sep
2015-09-20,0.409,0.254,Sep
2015-09-21,0.238,0.254,Sep
2015-09-22,0.002,0.000,Sep
2015-09-23,0.129,0.000,Sep
2015-09-24,1.249,0.254,Sep
2015-09-25,4.104,1.524,Sep
2015-09-26,0.449,0.000,Sep
2015-09-27,14.550,31.496,Sep
2015-09-28,26.463,37.592,Sep
2015-09-29,57.151,68.580,Sep
2015-09-30,7.578,5.842,Sep
2015-10-01,0.000,0.000,Oct
2015-10-02,3.280,5.842,Oct
2015-10-03,13.071,10.922,Oct
2015-10-04,0.005,0.000,Oct
2015-10-05,0.000,0.000,Oct
2015-10-06,0.006,0.000,Oct
2015-10-07,1.449,2.540,Oct
2015-10-08,20.667,16.002,Oct
2015-10-09,3.975,8.128,Oct
2015-10-10,26.750,24.638,Oct
2015-10-11,15.363,6.604,Oct
2015-10-12,3.601,8.890,Oct
2015-10-13,18.864,30.734,Oct
2015-10-14,15.477,11.938,Oct
2015-10-15,6.824,1.016,Oct
2015-10-16,31.917,5.588,Oct
2015-10-17,21.086,34.290,Oct
2015-10-18,18.891,15.748,Oct
2015-10-19,0.373,3.810,Oct
2015-10-20,7.039,0.508,Oct
2015-10-21,5.965,2.540,Oct
2015-10-22,0.023,0.254,Oct
2015-10-23,9.191,16.256,Oct
2015-10-24,36.146,28.448,Oct
2015-10-25,1.465,0.254,Oct
2015-10-26,0.000,0.000,Oct
2015-10-27,0.025,0.254,Oct
2015-10-28,14.478,8.128,Oct
2015-10-29,6.940,11.938,Oct
2015-10-30,11.565,3.810,Oct
2015-10-31,0.005,0.000,Oct
2015-11-01,0.009,0.000,Nov
2015-11-02,1.076,0.254,Nov
2015-11-03,18.783,1.270,Nov
2015-11-04,0.004,0.254,Nov
2015-11-05,37.422,25.654,Nov
2015-11-06,16.757,9.398,Nov
2015-11-07,3.798,1.016,Nov
2015-11-08,3.118,4.064,Nov
2015-11-09,19.547,11.430,Nov
2015-11-10,0.026,1.016,Nov
2015-11-11,2.474,1.016,Nov
2015-11-12,5.577,0.000,Nov
2015-11-13,0.000,0.000,Nov
2015-11-14,0.404,,Nov
2015-11-15,0.811,0.000,Nov
2015-11-16,0.999,0.000,Nov
2015-11-17,0.072,0.000,Nov
2015-11-18,0.000,0.000,Nov
2015-11-19,9.283,20.320,Nov
2015-11-20,22.301,21.082,Nov
2015-11-21,6.108,14.732,Nov
2015-11-22,1.388,0.254,Nov
2015-11-23,3.598,0.254,Nov
2015-11-24,12.056,26.924,Nov
2015-11-25,43.158,71.628,Nov
2015-11-26,120.053,75.184,Nov
2015-11-27,40.876,36.830,Nov
2015-11-28,5.452,12.700,Nov
2015-11-29,8.659,1.524,Nov
2015-11-30,3.898,0.254,Nov
2015-12-01,7.901,6.858,Dec
2015-12-02,7.767,2.540,Dec
2015-12-03,4.292,5.842,Dec
2015-12-04,1.932,0.254,Dec
2015-12-05,0.000,0.000,Dec
2015-12-06,0.000,0.000,Dec
2015-12-07,0.024,0.000,Dec
2015-12-08,0.329,0.000,Dec
2015-12-09,20.842,4.318,Dec
2015-12-10,0.457,0.508,Dec
2015-12-11,9.948,7.366,Dec
2015-12-12,7.296,0.762,Dec
2015-12-13,3.034,1.016,Dec
2015-12-14,14.750,6.350,Dec
2015-12-15,12.019,1.524,Dec
2015-12-16,3.573,0.762,Dec
2015-12-17,10.959,2.540,Dec
2015-12-18,3.405,3.048,Dec
2015-12-19,6.054,0.508,Dec
2015-12-20,0.566,0.000,Dec
2015-12-21,3.640,0.254,Dec
2015-12-22,0.124,0.254,Dec
2015-12-23,0.000,0.000,Dec
2015-12-24,0.000,0.000,Dec
2015-12-25,2.479,2.032,Dec
2015-12-26,17.877,13.716,Dec
2015-12-27,14.369,13.462,Dec
2015-12-28,37.430,35.814,Dec
2015-12-29,0.643,2.540,Dec
2015-12-30,27.428,33.020,Dec
2015-12-31,35.581,57.404,Dec
2016-01-01,13.182,19.050,Jan
2016-01-02,14.269,33.274,Jan
2016-01-03,1.201,2.286,Jan
2016-01-04,0.085,0.254,Jan
2016-01-05,2.057,1.778,Jan
2016-01-06,0.000,0.000,Jan
2016-01-07,0.182,0.254,Jan
2016-01-08,0.375,0.762,Jan
2016-01-09,17.172,9.398,Jan
2016-01-10,12.473,8.636,Jan
2016-01-11,13.723,8.128,Jan
2016-01-12,2.418,9.144,Jan
2016-01-13,2.308,2.794,Jan
2016-01-14,3.471,1.524,Jan
2016-01-15,0.021,0.000,Jan
2016-01-16,3.867,5.588,Jan
2016-01-17,1.082,2.540,Jan
2016-01-18,12.598,9.652,Jan
2016-01-19,2.358,0.254,Jan
2016-01-20,8.618,2.794,Jan
2016-01-21,3.658,0.254,Jan
2016-01-22,11.671,3.048,Jan
2016-01-23,16.217,5.842,Jan
2016-01-24,13.145,5.080,Jan
2016-01-25,19.987,6.604,Jan
2016-01-26,9.129,6.350,Jan
2016-01-27,20.333,34.290,Jan
2016-01-28,26.922,25.908,Jan
2016-01-29,0.410,1.270,Jan
2016-01-30,0.001,0.000,Jan
2016-01-31,0.000,0.000,Jan
2016-02-01,0.040,0.254,Feb
2016-02-02,2.386,1.016,Feb
2016-02-03,13.346,0.254,Feb
2016-02-04,13.603,11.176,Feb
2016-02-05,1.552,13.462,Feb
2016-02-06,13.732,15.240,Feb
2016-02-07,13.437,3.810,Feb
2016-02-08,1.923,2.032,Feb
2016-02-09,0.097,0.254,Feb
2016-02-10,5.422,1.524,Feb
2016-02-11,7.061,15.748,Feb
2016-02-12,21.673,23.622,Feb
2016-02-13,7.847,1.270,Feb
2016-02-14,11.311,7.874,Feb
2016-02-15,11.992,3.048,Feb
2016-02-16,0.000,0.000,Feb
2016-02-17,0.018,0.000,Feb
2016-02-18,0.048,0.000,Feb
2016-02-19,0.002,0.000,Feb
2016-02-20,7.476,6.858,Feb
2016-02-21,20.422,26.416,Feb
2016-02-22,1.432,16.002,Feb
2016-02-23,8.765,0.508,Feb
2016-02-24,18.111,12.192,Feb
2016-02-25,0.778,3.048,Feb
2016-02-26,10.092,14.224,Feb
2016-02-27,1.994,1.778,Feb
2016-02-28,12.566,19.558,Feb
2016-02-29,0.877,0.254,Feb
2016-03-01,1.067,0.254,Mar
2016-03-02,0.000,0.000,Mar
2016-03-03,0.000,0.000,Mar
2016-03-04,0.753,0.254,Mar
2016-03-05,14.715,0.508,Mar
2016-03-06,0.001,0.000,Mar
2016-03-07,10.278,5.588,Mar
2016-03-08,4.004,5.334,Mar
2016-03-09,0.435,0.000,Mar
2016-03-10,0.305,0.254,Mar
2016-03-11,9.066,7.112,Mar
2016-03-12,0.012,0.000,Mar
2016-03-13,0.012,0.000,Mar
2016-03-14,0.000,0.000,Mar
2016-03-15,0.000,1.016,Mar
2016-03-16,7.099,6.604,Mar
2016-03-17,7.753,6.604,Mar
2016-03-18,20.753,14.732,Mar
2016-03-19,34.754,26.416,Mar
2016-03-20,7.428,4.318,Mar
2016-03-21,0.424,1.016,Mar
2016-03-22,0.749,0.254,Mar
2016-03-23,0.056,0.000,Mar
2016-03-24,1.551,1.524,Mar
2016-03-25,12.443,17.526,Mar
2016-03-26,6.188,4.826,Mar
2016-03-27,14.183,24.384,Mar
2016-03-28,75.626,31.496,Mar
2016-03-29,33.718,7.366,Mar
2016-03-30,11.173,2.286,Mar
2016-03-31,0.000,0.000,Mar
2016-04-01,8.161,18.796,Apr
2016-04-02,2.660,2.286,Apr
2016-04-03,1.168,0.000,Apr
2016-04-04,1.004,0.254,Apr
2016-04-05,8.836,8.890,Apr
2016-04-06,12.229,6.350,Apr
2016-04-07,23.119,18.542,Apr
2016-04-08,4.660,6.604,Apr
2016-04-09,28.001,11.176,Apr
2016-04-10,26.880,18.288,Apr
2016-04-11,1.608,1.778,Apr
2016-04-12,0.348,0.762,Apr
2016-04-13,0.629,0.254,Apr
2016-04-14,6.014,2.540,Apr
2016-04-15,8.084,1.016,Apr
2016-04-16,5.090,5.334,Apr
2016-04-17,0.002,0.000,Apr
2016-04-18,0.654,3.302,Apr
2016-04-19,1.868,5.080,Apr
2016-04-20,0.004,0.000,Apr
2016-04-21,0.028,0.254,Apr
2016-04-22,0.961,3.302,Apr
2016-04-23,4.024,8.128,Apr
2016-04-24,0.245,2.286,Apr
2016-04-25,5.417,1.270,Apr
2016-04-26,5.151,10.414,Apr
2016-04-27,3.837,1.016,Apr
2016-04-28,15.548,8.636,Apr
2016-04-29,4.248,8.890,Apr
2016-04-30,21.271,20.320,Apr
2016-05-01,5.464,16.764,May
2016-05-02,4.096,11.430,May
2016-05-03,17.450,5.842,May
2016-05-04,10.786,4.318,May
2016-05-05,22.980,8.636,May
2016-05-06,6.411,5.842,May
2016-05-07,0.185,0.254,May
2016-05-08,4.360,3.556,May
2016-05-09,12.049,13.716,May
2016-05-10,0.006,0.000,May
2016-05-11,0.000,0.000,May
2016-05-12,0.000,0.000,May
2016-05-13,0.000,0.000,May
2016-05-14,0.000,0.000,May
2016-05-15,0.000,0.000,May
2016-05-16,4.516,1.524,May
2016-05-17,3.679,0.508,May
2016-05-18,0.000,0.000,May
2016-05-19,0.012,0.000,May
2016-05-20,6.030,10.414,May
2016-05-21,8.929,20.066,May
2016-05-22,0.000,0.000,May
2016-05-23,0.001,0.000,May
2016-05-24,1.743,3.048,May
2016-05-25,0.000,0.000,May
2016-05-26,0.000,0.000,May
2016-05-27,0.000,0.000,May
2016-05-28,0.000,0.000,May
2016-05-29,0.058,0.508,May
2016-05-30,1.030,9.144,May
2016-05-31,0.528,0.254,May
2016-06-01,0.000,1.778,Jun
2016-06-02,1.543,10.668,Jun
2016-06-03,0.235,1.778,Jun
2016-06-04,6.588,20.066,Jun
2016-06-05,2.760,3.048,Jun
2016-06-06,5.084,13.716,Jun
2016-06-07,6.793,4.318,Jun
2016-06-08,0.000,0.254,Jun
2016-06-09,0.000,0.000,Jun
2016-06-10,0.065,0.254,Jun
2016-06-11,3.405,14.986,Jun
2016-06-12,1.155,3.810,Jun
2016-06-13,1.791,0.254,Jun
2016-06-14,0.000,0.000,Jun
2016-06-15,0.089,0.000,Jun
2016-06-16,0.000,0.000,Jun
2016-06-17,0.020,0.000,Jun
2016-06-18,0.716,0.254,Jun
2016-06-19,30.983,35.052,Jun
2016-06-20,16.415,0.508,Jun
2016-06-21,0.303,0.000,Jun
2016-06-22,0.009,0.000,Jun
2016-06-23,0.135,0.508,Jun
2016-06-24,9.837,2.286,Jun
2016-06-25,7.073,5.080,Jun
2016-06-26,5.999,0.254,Jun
2016-06-27,6.506,2.540,Jun
2016-06-28,0.115,0.254,Jun
2016-06-29,0.027,4.318,Jun
2016-06-30,0.710,1.524,Jun
2016-07-01,0.003,0.000,Jul
2016-07-02,0.011,0.000,Jul
2016-07-03,0.106,1.524,Jul
2016-07-04,4.509,0.254,Jul
2016-07-05,2.588,10.414,Jul
2016-07-06,0.479,6.604,Jul
2016-07-07,0.333,1.270,Jul
2016-07-08,0.000,0.000,Jul
2016-07-09,0.114,0.000,Jul
2016-07-10,0.000,0.000,Jul
2016-07-11,1.821,2.286,Jul
2016-07-12,0.000,0.000,Jul
2016-07-13,0.000,0.000,Jul
2016-07-14,0.005,0.000,Jul
2016-07-15,0.000,0.000,Jul
2016-07-16,0.000,0.000,Jul
2016-07-17,0.166,0.000,Jul
2016-07-18,0.000,0.000,Jul
2016-07-19,0.000,0.254,Jul
2016-07-20,0.016,2.794,Jul
2016-07-21,8.302,10.922,Jul
2016-07-22,7.228,9.398,Jul
2016-07-23,11.157,4.826,Jul
2016-07-24,19.920,27.432,Jul
2016-07-25,45.735,28.194,Jul
2016-07-26,8.218,3.048,Jul
2016-07-27,27.359,8.382,Jul
2016-07-28,12.810,10.922,Jul
2016-07-29,2.067,0.000,Jul
2016-07-30,0.384,0.254,Jul
2016-07-31,1.222,0.254,Jul
2016-08-01,0.110,0.254,Aug
2016-08-02,23.569,12.192,Aug
2016-08-03,0.025,0.000,Aug
2016-08-04,12.767,13.208,Aug
2016-08-05,23.946,25.146,Aug
2016-08-06,19.744,33.782,Aug
2016-08-07,42.496,91.948,Aug
2016-08-08,8.655,20.574,Aug
2016-08-09,0.286,4.318,Aug
2016-08-10,0.006,4.572,Aug
2016-08-11,20.349,7.620,Aug
2016-08-12,57.421,87.630,Aug
2016-08-13,25.715,7.620,Aug
2016-08-14,12.420,21.336,Aug
2016-08-15,21.444,25.400,Aug
2016-08-16,2.160,4.064,Aug
2016-08-17,6.257,5.842,Aug
2016-08-18,1.405,4.318,Aug
2016-08-19,0.284,6.350,Aug
2016-08-20,0.001,0.000,Aug
2016-08-21,5.142,9.398,Aug
2016-08-22,28.544,34.290,Aug
2016-08-23,19.272,25.908,Aug
2016-08-24,30.297,35.814,Aug
2016-08-25,54.920,57.150,Aug
2016-08-26,0.000,0.000,Aug
2016-08-27,0.000,0.000,Aug
2016-08-28,0.015,0.000,Aug
2016-08-29,0.000,0.000,Aug
2016-08-30,0.000,0.000,Aug
2016-08-31,0.000,0.000,Aug
2016-09-01,0.001,0.000,Sep
2016-09-02,0.079,0.000,Sep
2016-09-03,0.047,0.000,Sep
2016-09-04,0.271,0.254,Sep
2016-09-05,8.084,3.048,Sep
2016-09-06,12.061,18.796,Sep
2016-09-07,0.000,0.000,Sep
2016-09-08,5.685,8.382,Sep
2016-09-09,3.929,0.508,Sep
2016-09-10,0.017,0.000,Sep
2016-09-11,6.559,9.906,Sep
2016-09-12,116.224,49.022,Sep
2016-09-13,1.146,1.016,Sep
2016-09-14,2.820,0.762,Sep
2016-09-15,22.581,28.702,Sep
2016-09-16,17.395,12.700,Sep
2016-09-17,0.076,0.254,Sep
2016-09-18,0.000,0.000,Sep
2016-09-19,0.000,0.000,Sep
2016-09-20,4.984,1.016,Sep
2016-09-21,75.133,107.696,Sep
2016-09-22,5.297,48.260,Sep
2016-09-23,13.113,11.430,Sep
2016-09-24,21.309,6.350,Sep
2016-09-25,18.845,21.336,Sep
2016-09-26,6.914,2.540,Sep
2016-09-27,1.742,1.016,Sep
2016-09-28,0.001,0.000,Sep
2016-09-29,0.000,0.000,Sep
2016-09-30,0.000,0.000,Sep
2016-10-01,0.002,0.000,Oct
2016-10-02,0.356,2.540,Oct
2016-10-03,0.000,0.000,Oct
2016-10-04,0.000,0.000,Oct
2016-10-05,0.000,0.000,Oct
2016-10-06,0.000,0.000,Oct
2016-10-07,0.000,0.000,Oct
2016-10-08,0.000,0.000,Oct
2016-10-09,0.000,0.000,Oct
2016-10-10,0.000,0.000,Oct
2016-10-11,0.000,0.000,Oct
2016-10-12,0.000,0.000,Oct
2016-10-13,0.000,0.000,Oct
2016-10-14,0.000,0.000,Oct
2016-10-15,2.566,0.000,Oct
2016-10-16,5.761,8.128,Oct
2016-10-17,15.192,7.620,Oct
2016-10-18,7.001,3.302,Oct
2016-10-19,0.985,1.524,Oct
2016-10-20,0.743,1.270,Oct
2016-10-21,34.889,4.572,Oct
2016-10-22,2.571,1.270,Oct
2016-10-23,0.000,0.000,Oct
2016-10-24,0.000,0.000,Oct
2016-10-25,0.000,0.000,Oct
2016-10-26,0.000,0.000,Oct
2016-10-27,0.073,0.508,Oct
2016-10-28,0.220,0.762,Oct
2016-10-29,3.094,7.112,Oct
2016-10-30,5.737,5.588,Oct
2016-10-31,1.830,1.016,Oct
2016-11-01,15.538,11.938,Nov
2016-11-02,6.370,5.842,Nov
2016-11-03,0.007,0.000,Nov
2016-11-04,0.001,0.000,Nov
2016-11-05,2.122,3.556,Nov
2016-11-06,6.573,20.828,Nov
2016-11-07,11.084,2.794,Nov
2016-11-08,24.800,24.130,Nov
2016-11-09,10.268,12.446,Nov
2016-11-10,15.187,29.464,Nov
2016-11-11,2.595,7.874,Nov
2016-11-12,24.941,12.954,Nov
2016-11-13,17.711,16.256,Nov
2016-11-14,12.433,8.890,Nov
2016-11-15,1.067,0.000,Nov
2016-11-16,0.000,0.000,Nov
2016-11-17,1.000,0.254,Nov
2016-11-18,6.853,0.000,Nov
2016-11-19,6.217,2.794,Nov
2016-11-20,6.530,0.508,Nov
2016-11-21,0.451,0.000,Nov
2016-11-22,0.001,0.000,Nov
2016-11-23,0.006,0.000,Nov
2016-11-24,0.000,0.000,Nov
2016-11-25,1.742,2.286,Nov
2016-11-26,6.855,4.826,Nov
2016-11-27,11.106,0.254,Nov
2016-11-28,1.301,0.508,Nov
2016-11-29,0.014,0.000,Nov
2016-11-30,6.359,2.540,Nov
2016-12-01,15.580,13.970,Dec
2016-12-02,0.524,0.000,Dec
2016-12-03,0.279,0.254,Dec
2016-12-04,0.092,0.000,Dec
2016-12-05,0.608,0.254,Dec
2016-12-06,5.065,0.254,Dec
2016-12-07,3.471,1.778,Dec
2016-12-08,10.622,0.254,Dec
2016-12-09,0.000,0.000,Dec
2016-12-10,0.204,0.000,Dec
2016-12-11,0.000,0.000,Dec
2016-12-12,0.000,0.000,Dec
2016-12-13,0.000,0.000,Dec
2016-12-14,0.000,0.000,Dec
2016-12-15,0.148,0.254,Dec
2016-12-16,18.547,27.432,Dec
2016-12-17,21.555,18.796,Dec
2016-12-18,3.351,1.524,Dec
2016-12-19,9.237,13.970,Dec
2016-12-20,18.186,16.764,Dec
2016-12-21,4.342,1.778,Dec
2016-12-22,4.991,0.762,Dec
2016-12-23,0.000,0.000,Dec
2016-12-24,9.538,4.064,Dec
2016-12-25,21.912,3.810,Dec
2016-12-26,16.579,6.096,Dec
2016-12-27,0.686,2.032,Dec
2016-12-28,2.002,0.762,Dec
2016-12-29,0.086,0.254,Dec
2016-12-30,13.242,10.668,Dec
2016-12-31,0.000,0.000,Dec
2017-01-01,0.000,0.000,Jan
2017-01-02,0.000,0.000,Jan
2017-01-03,0.000,0.000,Jan
2017-01-04,0.000,0.000,Jan
2017-01-05,0.000,0.000,Jan
2017-01-06,0.000,0.000,Jan
2017-01-07,0.000,0.000,Jan
2017-01-08,0.000,0.000,Jan
2017-01-09,0.000,0.000,Jan
2017-01-10,0.000,0.000,Jan
2017-01-11,0.000,0.000,Jan
2017-01-12,1.475,0.254,Jan
2017-01-13,40.123,13.970,Jan
