Time,precip_mm_ERA5_12km,JUNEAU AIRPORT,month
1972-01-11,0.081,0.254,Jan
1972-01-12,0.000,0.254,Jan
1972-01-13,0.189,1.016,Jan
1972-01-14,28.086,22.860,Jan
1972-01-15,37.328,8.382,Jan
1972-01-16,19.973,5.080,Jan
1972-01-17,0.119,0.254,Jan
1972-01-18,0.001,0.000,Jan
1972-01-19,0.000,0.000,Jan
1972-01-20,0.000,0.000,Jan
1972-01-21,0.000,0.000,Jan
1972-01-22,0.000,0.000,Jan
1972-01-23,0.000,0.000,Jan
1972-01-24,0.000,0.000,Jan
1972-01-25,0.001,0.000,Jan
1972-01-26,0.000,0.000,Jan
1972-01-27,0.001,0.000,Jan
1972-01-28,0.119,0.254,Jan
1972-01-29,4.757,1.270,Jan
1972-01-30,0.055,0.254,Jan
1972-01-31,0.001,0.254,Jan
1972-02-01,0.562,0.254,Feb
1972-02-02,0.530,2.794,Feb
1972-02-03,0.790,0.000,Feb
1972-02-04,0.008,0.000,Feb
1972-02-05,0.078,0.508,Feb
1972-02-06,6.382,11.176,Feb
1972-02-07,4.993,11.938,Feb
1972-02-08,8.252,7.620,Feb
1972-02-09,20.099,10.922,Feb
1972-02-10,0.136,0.000,Feb
1972-02-11,8.894,1.524,Feb
1972-02-12,9.277,5.842,Feb
1972-02-13,0.854,0.508,Feb
1972-02-14,7.337,1.270,Feb
1972-02-15,3.265,5.334,Feb
1972-02-16,2.612,1.270,Feb
1972-02-17,4.973,8.128,Feb
1972-02-18,0.315,0.254,Feb
1972-02-19,0.913,0.254,Feb
1972-02-20,0.974,0.254,Feb
1972-02-21,0.000,0.000,Feb
1972-02-22,0.000,0.000,Feb
1972-02-23,0.000,0.000,Feb
1972-02-24,0.153,0.254,Feb
1972-02-25,0.007,0.000,Feb
1972-02-26,0.000,0.000,Feb
1972-02-27,0.000,0.000,Feb
1972-02-28,0.000,0.000,Feb
1972-02-29,0.007,0.000,Feb
1972-03-01,0.002,0.000,Mar
1972-03-02,0.063,0.000,Mar
1972-03-03,1.896,0.000,Mar
1972-03-04,0.081,3.556,Mar
1972-03-05,0.000,0.254,Mar
1972-03-06,5.640,0.254,Mar
1972-03-07,0.000,0.000,Mar
1972-03-08,0.003,3.302,Mar
1972-03-09,3.974,12.192,Mar
1972-03-10,5.570,17.526,Mar
1972-03-11,7.602,2.540,Mar
1972-03-12,29.777,3.556,Mar
1972-03-13,31.322,13.716,Mar
1972-03-14,8.794,5.842,Mar
1972-03-15,15.624,9.144,Mar
1972-03-16,16.097,1.016,Mar
1972-03-17,1.455,4.572,Mar
1972-03-18,8.859,2.794,Mar
1972-03-19,21.203,4.572,Mar
1972-03-20,0.713,0.254,Mar
1972-03-21,0.000,0.000,Mar
1972-03-22,2.358,0.254,Mar
1972-03-23,2.628,0.000,Mar
1972-03-24,0.000,0.000,Mar
1972-03-25,0.733,0.254,Mar
1972-03-26,0.601,0.508,Mar
1972-03-27,1.929,0.254,Mar
1972-03-28,9.023,0.254,Mar
1972-03-29,7.579,12.446,Mar
1972-03-30,11.192,8.128,Mar
1972-03-31,0.653,0.254,Mar
1972-04-01,0.000,0.000,Apr
1972-04-02,0.000,0.000,Apr
1972-04-03,0.791,0.254,Apr
1972-04-04,0.457,0.254,Apr
1972-04-05,0.012,0.000,Apr
1972-04-06,0.749,0.508,Apr
1972-04-07,0.460,0.254,Apr
1972-04-08,0.003,0.000,Apr
1972-04-09,0.000,0.000,Apr
1972-04-10,0.255,0.254,Apr
1972-04-11,0.000,0.000,Apr
1972-04-12,2.937,0.508,Apr
1972-04-13,2.142,2.032,Apr
1972-04-14,2.504,1.016,Apr
1972-04-15,1.688,1.524,Apr
1972-04-16,3.372,0.762,Apr
1972-04-17,11.340,3.556,Apr
1972-04-18,29.598,27.686,Apr
1972-04-19,1.298,0.254,Apr
1972-04-20,0.504,1.016,Apr
1972-04-21,0.385,0.254,Apr
1972-04-22,1.112,0.254,Apr
1972-04-23,1.866,0.254,Apr
1972-04-24,32.516,2.794,Apr
1972-04-25,5.955,8.636,Apr
1972-04-26,12.300,19.558,Apr
1972-04-27,14.046,18.034,Apr
1972-04-28,0.193,2.286,Apr
1972-04-29,3.195,1.524,Apr
1972-04-30,0.000,0.254,Apr
1972-05-01,0.027,0.000,May
1972-05-02,1.024,1.016,May
1972-05-03,0.015,0.254,May
1972-05-04,0.000,0.000,May
1972-05-05,0.000,0.000,May
1972-05-06,0.000,0.000,May
1972-05-07,0.000,0.000,May
1972-05-08,0.000,0.000,May
1972-05-09,1.356,0.254,May
1972-05-10,2.877,6.604,May
1972-05-11,9.978,2.032,May
1972-05-12,0.134,1.270,May
1972-05-13,0.316,2.032,May
1972-05-14,0.019,1.270,May
1972-05-15,2.654,8.636,May
1972-05-16,3.126,1.778,May
1972-05-17,1.896,0.254,May
1972-05-18,9.520,6.350,May
1972-05-19,26.351,28.956,May
1972-05-20,1.337,19.304,May
1972-05-21,0.072,0.254,May
1972-05-22,0.741,1.524,May
1972-05-23,0.321,0.254,May
1972-05-24,0.000,0.000,May
1972-05-25,3.083,0.762,May
1972-05-26,3.220,2.540,May
1972-05-27,0.039,1.016,May
1972-05-28,0.069,1.524,May
1972-05-29,0.366,0.254,May
1972-05-30,10.350,7.874,May
1972-05-31,13.036,7.874,May
1972-06-01,0.840,0.762,Jun
1972-06-02,1.636,0.508,Jun
1972-06-03,9.138,2.286,Jun
1972-06-04,5.814,0.254,Jun
1972-06-05,9.784,6.350,Jun
1972-06-06,6.213,2.794,Jun
1972-06-07,3.987,0.254,Jun
1972-06-08,0.016,0.254,Jun
1972-06-09,0.048,3.302,Jun
1972-06-10,0.000,0.000,Jun
1972-06-11,5.566,0.254,Jun
1972-06-12,0.122,0.000,Jun
1972-06-13,0.000,0.000,Jun
1972-06-14,0.002,0.000,Jun
1972-06-15,5.938,6.858,Jun
1972-06-16,3.089,5.842,Jun
1972-06-17,1.001,5.334,Jun
1972-06-18,0.001,0.254,Jun
1972-06-19,0.115,0.254,Jun
1972-06-20,0.015,0.000,Jun
1972-06-21,0.125,0.000,Jun
1972-06-22,0.000,0.000,Jun
1972-06-23,0.121,0.254,Jun
1972-06-24,9.992,4.572,Jun
1972-06-25,0.001,0.762,Jun
1972-06-26,0.308,0.254,Jun
1972-06-27,6.921,25.654,Jun
1972-06-28,4.864,16.256,Jun
1972-06-29,4.386,18.542,Jun
1972-06-30,12.798,0.762,Jun
1972-07-01,0.004,0.254,Jul
1972-07-02,0.000,0.000,Jul
1972-07-03,0.000,0.000,Jul
1972-07-04,0.000,0.000,Jul
1972-07-05,0.000,0.000,Jul
1972-07-06,0.000,0.000,Jul
1972-07-07,0.000,0.000,Jul
1972-07-08,0.206,0.000,Jul
1972-07-09,1.197,0.254,Jul
1972-07-10,0.021,0.000,Jul
1972-07-11,0.121,0.000,Jul
1972-07-12,1.691,0.254,Jul
1972-07-13,10.527,6.858,Jul
1972-07-14,18.325,6.858,Jul
1972-07-15,3.549,1.524,Jul
1972-07-16,0.014,7.874,Jul
1972-07-17,1.224,3.048,Jul
1972-07-18,0.052,0.000,Jul
1972-07-19,0.000,0.000,Jul
1972-07-20,0.000,0.000,Jul
1972-07-21,0.000,0.000,Jul
1972-07-22,0.000,0.000,Jul
1972-07-23,0.000,0.000,Jul
1972-07-24,0.000,0.000,Jul
1972-07-25,0.091,0.254,Jul
1972-07-26,5.693,1.270,Jul
1972-07-27,6.898,0.762,Jul
1972-07-28,2.222,0.762,Jul
1972-07-29,5.225,0.254,Jul
1972-07-30,0.000,0.000,Jul
1972-07-31,0.000,0.000,Jul
1972-08-01,0.000,0.000,Aug
1972-08-02,5.784,6.604,Aug
1972-08-03,23.749,26.416,Aug
1972-08-04,34.757,41.148,Aug
1972-08-05,35.753,12.700,Aug
1972-08-06,0.428,2.794,Aug
1972-08-07,8.968,6.350,Aug
1972-08-08,10.207,6.350,Aug
1972-08-09,0.042,7.874,Aug
1972-08-10,5.987,0.254,Aug
1972-08-11,0.000,0.000,Aug
1972-08-12,0.017,0.000,Aug
1972-08-13,0.687,1.524,Aug
1972-08-14,3.135,13.716,Aug
1972-08-15,9.520,2.794,Aug
1972-08-16,0.277,9.652,Aug
1972-08-17,0.555,0.254,Aug
1972-08-18,0.000,0.000,Aug
1972-08-19,0.000,0.000,Aug
1972-08-20,1.186,0.000,Aug
1972-08-21,0.001,0.000,Aug
1972-08-22,5.767,11.684,Aug
1972-08-23,13.307,12.954,Aug
1972-08-24,7.584,11.176,Aug
1972-08-25,9.401,7.112,Aug
1972-08-26,7.163,9.906,Aug
1972-08-27,0.156,1.016,Aug
1972-08-28,6.464,7.620,Aug
1972-08-29,3.761,6.604,Aug
1972-08-30,3.861,4.318,Aug
1972-08-31,0.203,8.636,Aug
1972-09-01,1.263,0.254,Sep
1972-09-02,1.426,1.016,Sep
1972-09-03,0.020,0.000,Sep
1972-09-04,0.388,2.032,Sep
1972-09-05,0.040,0.000,Sep
1972-09-06,2.545,4.826,Sep
1972-09-07,0.184,0.508,Sep
1972-09-08,0.012,0.000,Sep
1972-09-09,1.061,1.016,Sep
1972-09-10,6.417,10.160,Sep
1972-09-11,0.616,7.366,Sep
1972-09-12,0.287,1.016,Sep
1972-09-13,30.590,10.414,Sep
1972-09-14,29.490,27.686,Sep
1972-09-15,3.313,19.050,Sep
1972-09-16,6.736,8.382,Sep
1972-09-17,5.872,5.334,Sep
1972-09-18,0.006,0.000,Sep
1972-09-19,0.041,0.000,Sep
1972-09-20,0.010,0.000,Sep
1972-09-21,0.070,0.000,Sep
1972-09-22,0.000,0.000,Sep
1972-09-23,0.000,0.000,Sep
1972-09-24,0.000,0.000,Sep
1972-09-25,0.000,0.000,Sep
1972-09-26,0.065,0.254,Sep
1972-09-27,4.335,8.382,Sep
1972-09-28,12.170,22.606,Sep
1972-09-29,16.890,26.416,Sep
1972-09-30,18.809,2.032,Sep
1972-10-01,21.304,15.494,Oct
1972-10-02,30.900,12.192,Oct
1972-10-03,5.555,4.572,Oct
1972-10-04,8.290,9.398,Oct
1972-10-05,69.103,53.848,Oct
1972-10-06,11.044,17.018,Oct
1972-10-07,0.164,0.000,Oct
1972-10-08,0.000,0.000,Oct
1972-10-09,0.000,0.000,Oct
1972-10-10,0.029,0.000,Oct
1972-10-11,2.687,0.254,Oct
1972-10-12,16.823,5.588,Oct
1972-10-13,0.001,0.000,Oct
1972-10-14,0.392,0.000,Oct
1972-10-15,0.005,0.000,Oct
1972-10-16,0.010,0.000,Oct
1972-10-17,0.007,0.254,Oct
1972-10-18,5.460,12.446,Oct
1972-10-19,0.839,2.286,Oct
1972-10-20,0.000,0.000,Oct
1972-10-21,0.181,1.270,Oct
1972-10-22,6.956,3.048,Oct
1972-10-23,63.565,32.004,Oct
1972-10-24,18.407,17.780,Oct
1972-10-25,0.794,0.254,Oct
1972-10-26,4.156,5.588,Oct
1972-10-27,4.443,1.524,Oct
1972-10-28,0.000,0.000,Oct
1972-10-29,10.911,15.240,Oct
1972-10-30,0.059,5.842,Oct
1972-10-31,0.051,0.254,Oct
1972-11-01,0.000,0.254,Nov
1972-11-02,0.006,0.000,Nov
1972-11-03,0.121,0.000,Nov
1972-11-04,1.322,0.254,Nov
1972-11-05,1.723,0.508,Nov
1972-11-06,0.025,0.000,Nov
1972-11-07,3.286,0.254,Nov
1972-11-08,0.694,0.000,Nov
1972-11-09,0.528,0.254,Nov
1972-11-10,1.818,0.000,Nov
1972-11-11,1.121,0.508,Nov
1972-11-12,0.228,0.254,Nov
1972-11-13,7.480,9.906,Nov
1972-11-14,1.113,1.524,Nov
1972-11-15,14.912,7.112,Nov
1972-11-16,6.328,1.270,Nov
1972-11-17,0.219,0.000,Nov
1972-11-18,0.000,0.000,Nov
1972-11-19,2.157,9.906,Nov
1972-11-20,25.516,8.636,Nov
1972-11-21,28.371,20.066,Nov
1972-11-22,12.952,0.762,Nov
1972-11-23,4.697,3.556,Nov
1972-11-24,2.319,2.286,Nov
1972-11-25,17.865,8.890,Nov
1972-11-26,5.487,2.286,Nov
1972-11-27,0.005,0.000,Nov
1972-11-28,18.140,7.366,Nov
1972-11-29,0.534,0.508,Nov
1972-11-30,1.034,0.000,Nov
1972-12-01,0.000,0.000,Dec
1972-12-02,0.000,0.000,Dec
1972-12-03,0.000,0.000,Dec
1972-12-04,0.000,0.000,Dec
1972-12-05,0.000,0.000,Dec
1972-12-06,0.000,0.000,Dec
1972-12-07,0.000,0.000,Dec
1972-12-08,0.000,0.000,Dec
1972-12-09,0.011,0.254,Dec
1972-12-10,1.638,2.032,Dec
1972-12-11,0.000,0.000,Dec
1972-12-12,0.987,0.254,Dec
1972-12-13,1.567,1.016,Dec
1972-12-14,11.134,11.430,Dec
1972-12-15,9.571,15.240,Dec
1972-12-16,8.259,4.318,Dec
1972-12-17,3.955,3.810,Dec
1972-12-18,0.007,0.254,Dec
1972-12-19,2.790,1.524,Dec
1972-12-20,2.495,0.254,Dec
1972-12-21,0.001,0.000,Dec
1972-12-22,0.000,0.000,Dec
1972-12-23,2.115,2.286,Dec
1972-12-24,1.179,0.508,Dec
1972-12-25,9.023,5.334,Dec
1972-12-26,11.292,1.778,Dec
1972-12-27,3.203,0.508,Dec
1972-12-28,9.277,5.588,Dec
1972-12-29,22.777,13.970,Dec
1972-12-30,33.363,2.794,Dec
1972-12-31,29.710,17.780,Dec
1973-01-01,5.151,2.794,Jan
1973-01-02,0.000,0.000,Jan
1973-01-03,1.001,2.540,Jan
1973-01-04,0.000,0.000,Jan
1973-01-05,0.000,0.000,Jan
1973-01-06,1.621,2.540,Jan
1973-01-07,0.000,0.000,Jan
1973-01-08,0.000,0.000,Jan
1973-01-09,0.000,0.000,Jan
1973-01-10,0.000,0.000,Jan
1973-01-11,1.573,0.508,Jan
1973-01-12,13.288,10.414,Jan
1973-01-13,24.396,19.812,Jan
1973-01-14,7.939,5.080,Jan
1973-01-15,0.001,0.254,Jan
1973-01-16,1.473,10.668,Jan
1973-01-17,3.673,7.620,Jan
1973-01-18,3.809,5.842,Jan
1973-01-19,4.437,2.286,Jan
1973-01-20,2.022,1.016,Jan
1973-01-21,10.875,8.636,Jan
1973-01-22,49.396,24.130,Jan
1973-01-23,2.634,0.254,Jan
1973-01-24,6.024,2.540,Jan
1973-01-25,5.806,0.762,Jan
1973-01-26,34.506,0.254,Jan
1973-01-27,0.012,0.000,Jan
1973-01-28,0.000,0.000,Jan
1973-01-29,1.664,0.254,Jan
1973-01-30,12.954,1.270,Jan
1973-01-31,6.083,2.286,Jan
1973-02-01,4.707,2.794,Feb
1973-02-02,0.800,0.254,Feb
1973-02-03,7.349,0.254,Feb
1973-02-04,0.000,0.000,Feb
1973-02-05,0.000,0.000,Feb
1973-02-06,0.000,0.000,Feb
1973-02-07,0.000,0.000,Feb
1973-02-08,0.000,0.000,Feb
1973-02-09,0.000,0.000,Feb
1973-02-10,0.001,0.000,Feb
1973-02-11,0.006,0.000,Feb
1973-02-12,0.496,1.524,Feb
1973-02-13,4.197,7.620,Feb
1973-02-14,11.567,8.128,Feb
1973-02-15,20.280,10.922,Feb
1973-02-16,10.548,17.526,Feb
1973-02-17,9.715,4.826,Feb
1973-02-18,10.287,3.556,Feb
1973-02-19,0.538,3.302,Feb
1973-02-20,20.174,12.192,Feb
1973-02-21,5.927,16.002,Feb
1973-02-22,0.000,0.254,Feb
1973-02-23,0.000,0.000,Feb
1973-02-24,0.145,0.000,Feb
1973-02-25,0.011,0.000,Feb
1973-02-26,5.741,9.398,Feb
1973-02-27,9.799,1.524,Feb
1973-02-28,2.600,0.762,Feb
1973-03-01,5.918,3.810,Mar
1973-03-02,5.206,0.762,Mar
1973-03-03,13.395,3.048,Mar
1973-03-04,4.148,2.794,Mar
1973-03-05,13.446,3.556,Mar
1973-03-06,0.010,0.254,Mar
1973-03-07,0.135,0.762,Mar
1973-03-08,10.255,3.048,Mar
1973-03-09,0.090,0.254,Mar
1973-03-10,0.000,0.000,Mar
1973-03-11,12.089,3.302,Mar
1973-03-12,1.621,2.286,Mar
1973-03-13,7.169,4.318,Mar
1973-03-14,9.374,5.842,Mar
1973-03-15,3.328,0.254,Mar
1973-03-16,0.801,2.286,Mar
1973-03-17,0.254,0.254,Mar
1973-03-18,0.004,0.000,Mar
1973-03-19,1.294,1.524,Mar
1973-03-20,0.061,0.000,Mar
1973-03-21,3.637,1.270,Mar
1973-03-22,14.602,9.906,Mar
1973-03-23,4.373,0.762,Mar
1973-03-24,0.000,0.000,Mar
1973-03-25,0.008,0.000,Mar
1973-03-26,0.705,6.858,Mar
1973-03-27,0.010,1.016,Mar
1973-03-28,18.069,13.716,Mar
1973-03-29,6.799,0.508,Mar
1973-03-30,1.759,0.254,Mar
1973-03-31,0.137,4.572,Mar
1973-04-01,12.107,3.556,Apr
1973-04-02,10.842,7.366,Apr
1973-04-03,18.090,4.318,Apr
1973-04-04,0.407,5.334,Apr
1973-04-05,0.003,0.254,Apr
1973-04-06,0.000,0.000,Apr
1973-04-07,0.290,1.270,Apr
1973-04-08,8.336,7.366,Apr
1973-04-09,4.673,4.826,Apr
1973-04-10,8.391,5.334,Apr
1973-04-11,0.538,0.254,Apr
1973-04-12,0.000,0.254,Apr
1973-04-13,0.000,0.000,Apr
1973-04-14,0.046,0.000,Apr
1973-04-15,6.048,0.762,Apr
1973-04-16,0.238,0.000,Apr
1973-04-17,0.007,0.000,Apr
1973-04-18,1.431,1.778,Apr
1973-04-19,0.635,0.254,Apr
1973-04-20,12.443,8.382,Apr
1973-04-21,9.580,0.508,Apr
1973-04-22,1.354,2.540,Apr
1973-04-23,0.410,0.000,Apr
1973-04-24,2.040,1.778,Apr
1973-04-25,5.190,1.270,Apr
1973-04-26,11.622,3.048,Apr
1973-04-27,4.833,0.762,Apr
1973-04-28,0.313,0.254,Apr
1973-04-29,0.311,0.254,Apr
1973-04-30,0.257,0.254,Apr
1973-05-01,6.511,1.778,May
1973-05-02,5.466,3.048,May
1973-05-03,5.077,0.254,May
1973-05-04,4.546,1.778,May
1973-05-05,2.836,1.524,May
1973-05-06,3.637,13.208,May
1973-05-07,6.662,2.540,May
1973-05-08,9.268,2.032,May
1973-05-09,7.316,0.254,May
1973-05-10,0.421,1.016,May
1973-05-11,0.025,0.000,May
1973-05-12,3.094,2.794,May
1973-05-13,11.752,8.636,May
1973-05-14,0.067,0.254,May
1973-05-15,6.084,2.286,May
1973-05-16,0.001,0.000,May
1973-05-17,20.726,12.192,May
1973-05-18,10.109,9.906,May
1973-05-19,3.266,1.524,May
1973-05-20,6.754,6.096,May
1973-05-21,7.004,8.382,May
1973-05-22,7.887,0.508,May
1973-05-23,3.306,2.032,May
1973-05-24,3.853,1.270,May
1973-05-25,9.111,7.366,May
1973-05-26,0.002,0.000,May
1973-05-27,12.394,8.128,May
1973-05-28,0.449,1.270,May
1973-05-29,0.601,0.762,May
1973-05-30,0.003,3.556,May
1973-05-31,0.003,0.000,May
1973-06-01,0.072,0.254,Jun
1973-06-02,2.882,3.556,Jun
1973-06-03,0.845,2.286,Jun
1973-06-04,8.356,6.604,Jun
1973-06-05,1.836,1.524,Jun
1973-06-06,10.490,1.016,Jun
1973-06-07,3.055,1.270,Jun
1973-06-08,1.012,3.810,Jun
1973-06-09,1.263,0.254,Jun
1973-06-10,0.006,0.254,Jun
1973-06-11,0.084,0.000,Jun
1973-06-12,1.259,0.254,Jun
1973-06-13,12.304,19.558,Jun
1973-06-14,10.070,6.858,Jun
1973-06-15,0.000,0.000,Jun
1973-06-16,1.172,0.254,Jun
1973-06-17,0.026,0.000,Jun
1973-06-18,0.965,0.000,Jun
1973-06-19,0.136,4.064,Jun
1973-06-20,0.021,0.000,Jun
1973-06-21,12.301,3.556,Jun
1973-06-22,0.261,0.254,Jun
1973-06-23,0.110,0.254,Jun
1973-06-24,6.279,4.318,Jun
1973-06-25,1.589,3.556,Jun
1973-06-26,0.482,2.540,Jun
1973-06-27,0.541,3.556,Jun
1973-06-28,2.050,2.032,Jun
1973-06-29,0.128,0.254,Jun
1973-06-30,0.421,1.016,Jun
1973-07-01,0.124,0.254,Jul
1973-07-02,3.821,0.254,Jul
1973-07-03,1.930,1.016,Jul
1973-07-04,1.367,4.064,Jul
1973-07-05,32.648,3.302,Jul
1973-07-06,0.161,0.000,Jul
1973-07-07,0.049,0.254,Jul
1973-07-08,0.000,0.254,Jul
1973-07-09,1.027,0.254,Jul
1973-07-10,0.204,0.254,Jul
1973-07-11,5.498,6.858,Jul
1973-07-12,4.010,2.794,Jul
1973-07-13,11.556,3.810,Jul
1973-07-14,0.071,0.254,Jul
1973-07-15,0.000,0.000,Jul
1973-07-16,0.000,0.000,Jul
1973-07-17,0.219,2.540,Jul
1973-07-18,11.208,4.064,Jul
1973-07-19,4.024,18.288,Jul
1973-07-20,4.749,2.540,Jul
1973-07-21,0.510,0.508,Jul
1973-07-22,0.327,3.048,Jul
1973-07-23,2.374,3.556,Jul
1973-07-24,2.925,1.016,Jul
1973-07-25,0.221,0.254,Jul
1973-07-26,0.018,0.508,Jul
1973-07-27,0.020,0.254,Jul
1973-07-28,34.335,2.032,Jul
1973-07-29,1.248,18.542,Jul
1973-07-30,4.592,11.684,Jul
1973-07-31,0.688,1.778,Jul
1973-08-01,0.018,0.762,Aug
1973-08-02,12.960,8.636,Aug
1973-08-03,16.270,13.970,Aug
1973-08-04,8.759,12.446,Aug
1973-08-05,0.010,0.000,Aug
1973-08-06,3.878,2.286,Aug
1973-08-07,10.991,5.080,Aug
1973-08-08,2.032,2.794,Aug
1973-08-09,0.022,0.254,Aug
1973-08-10,4.556,1.270,Aug
1973-08-11,28.282,31.242,Aug
1973-08-12,18.441,10.668,Aug
1973-08-13,59.816,15.240,Aug
1973-08-14,12.718,5.080,Aug
1973-08-15,0.001,0.254,Aug
1973-08-16,0.027,0.000,Aug
1973-08-17,0.000,0.000,Aug
1973-08-18,0.000,0.000,Aug
1973-08-19,0.105,0.000,Aug
1973-08-20,0.000,0.000,Aug
1973-08-21,0.000,0.000,Aug
1973-08-22,1.711,3.048,Aug
1973-08-23,22.004,9.398,Aug
1973-08-24,5.755,4.064,Aug
1973-08-25,8.973,5.334,Aug
1973-08-26,0.596,2.032,Aug
1973-08-27,3.831,5.842,Aug
1973-08-28,5.293,14.986,Aug
1973-08-29,1.911,7.620,Aug
1973-08-30,0.011,0.254,Aug
1973-08-31,6.698,6.858,Aug
1973-09-01,7.139,20.320,Sep
1973-09-02,6.887,15.748,Sep
1973-09-03,2.595,1.016,Sep
1973-09-04,9.678,2.794,Sep
1973-09-05,0.699,2.540,Sep
1973-09-06,0.628,6.858,Sep
1973-09-07,3.965,4.572,Sep
1973-09-08,16.381,20.828,Sep
1973-09-09,2.843,3.048,Sep
1973-09-10,0.001,0.254,Sep
1973-09-11,0.001,0.000,Sep
1973-09-12,0.000,0.000,Sep
1973-09-13,0.000,0.000,Sep
1973-09-14,0.000,0.000,Sep
1973-09-15,0.000,0.000,Sep
1973-09-16,0.000,0.000,Sep
1973-09-17,0.000,0.000,Sep
1973-09-18,0.000,0.000,Sep
1973-09-19,0.000,0.000,Sep
1973-09-20,0.091,0.000,Sep
1973-09-21,5.490,13.462,Sep
1973-09-22,11.497,22.352,Sep
1973-09-23,0.012,0.254,Sep
1973-09-24,0.020,0.508,Sep
1973-09-25,3.557,5.080,Sep
1973-09-26,4.531,5.080,Sep
1973-09-27,5.959,1.270,Sep
1973-09-28,3.035,0.254,Sep
1973-09-29,0.014,0.000,Sep
1973-09-30,0.442,0.000,Sep
1973-10-01,16.982,4.572,Oct
1973-10-02,0.224,1.016,Oct
1973-10-03,6.408,6.604,Oct
1973-10-04,0.155,5.334,Oct
1973-10-05,0.101,0.508,Oct
1973-10-06,17.015,17.526,Oct
1973-10-07,3.183,2.794,Oct
1973-10-08,3.322,7.620,Oct
1973-10-09,6.287,10.414,Oct
1973-10-10,26.674,9.906,Oct
1973-10-11,12.142,12.446,Oct
1973-10-12,6.935,14.732,Oct
1973-10-13,2.755,2.286,Oct
1973-10-14,6.685,0.762,Oct
1973-10-15,6.538,1.016,Oct
1973-10-16,0.029,0.254,Oct
1973-10-17,0.001,0.000,Oct
1973-10-18,12.430,7.874,Oct
1973-10-19,17.232,5.080,Oct
1973-10-20,1.328,0.254,Oct
1973-10-21,0.401,0.254,Oct
1973-10-22,1.080,0.254,Oct
1973-10-23,0.493,0.000,Oct
1973-10-24,1.839,0.254,Oct
1973-10-25,4.963,2.286,Oct
1973-10-26,24.717,16.510,Oct
1973-10-27,11.513,4.064,Oct
1973-10-28,1.262,2.032,Oct
1973-10-29,17.104,13.716,Oct
1973-10-30,14.836,4.826,Oct
1973-10-31,0.048,0.254,Oct
1973-11-01,0.000,0.000,Nov
1973-11-02,0.000,0.000,Nov
1973-11-03,0.000,0.000,Nov
1973-11-04,0.001,0.000,Nov
1973-11-05,0.000,0.000,Nov
1973-11-06,0.000,0.000,Nov
1973-11-07,0.002,0.000,Nov
1973-11-08,0.002,0.000,Nov
1973-11-09,0.024,0.000,Nov
1973-11-10,0.000,0.000,Nov
1973-11-11,6.056,6.096,Nov
1973-11-12,0.350,0.254,Nov
1973-11-13,0.015,0.254,Nov
1973-11-14,0.030,0.000,Nov
1973-11-15,0.000,0.000,Nov
1973-11-16,0.000,0.000,Nov
1973-11-17,6.844,5.334,Nov
1973-11-18,3.744,0.254,Nov
1973-11-19,0.344,0.254,Nov
1973-11-20,0.091,0.254,Nov
1973-11-21,0.031,0.254,Nov
1973-11-22,2.925,6.858,Nov
1973-11-23,7.386,4.318,Nov
1973-11-24,19.138,17.018,Nov
1973-11-25,1.365,1.270,Nov
1973-11-26,1.316,0.254,Nov
1973-11-27,1.168,0.000,Nov
1973-11-28,1.397,0.000,Nov
1973-11-29,0.230,0.000,Nov
1973-11-30,0.000,0.000,Nov
1973-12-01,0.000,0.000,Dec
1973-12-02,3.739,0.254,Dec
1973-12-03,6.968,5.334,Dec
1973-12-04,12.846,10.922,Dec
1973-12-05,5.363,2.032,Dec
1973-12-06,18.659,10.668,Dec
1973-12-07,1.308,0.508,Dec
1973-12-08,3.167,0.508,Dec
1973-12-09,9.798,6.858,Dec
1973-12-10,0.509,2.540,Dec
1973-12-11,0.000,0.000,Dec
1973-12-12,1.774,0.254,Dec
1973-12-13,0.062,0.254,Dec
1973-12-14,1.717,1.524,Dec
1973-12-15,0.820,1.016,Dec
1973-12-16,8.590,0.254,Dec
1973-12-17,0.688,0.508,Dec
1973-12-18,3.836,1.524,Dec
1973-12-19,7.972,1.778,Dec
1973-12-20,33.502,1.778,Dec
1973-12-21,4.723,0.254,Dec
1973-12-22,0.000,0.000,Dec
1973-12-23,6.963,3.556,Dec
1973-12-24,3.584,0.254,Dec
1973-12-25,3.528,3.556,Dec
1973-12-26,2.081,0.508,Dec
1973-12-27,0.000,0.000,Dec
1973-12-28,3.360,1.524,Dec
1973-12-29,4.958,0.762,Dec
1973-12-30,0.000,0.508,Dec
1973-12-31,0.000,0.000,Dec
1974-01-01,0.000,0.000,Jan
1974-01-02,0.000,0.000,Jan
1974-01-03,0.000,0.000,Jan
1974-01-04,0.000,0.000,Jan
1974-01-05,0.000,0.000,Jan
1974-01-06,0.000,0.000,Jan
1974-01-07,0.003,0.000,Jan
1974-01-08,0.001,0.000,Jan
1974-01-09,0.000,0.000,Jan
1974-01-10,0.002,0.000,Jan
1974-01-11,3.779,5.842,Jan
1974-01-12,0.000,0.000,Jan
1974-01-13,0.000,0.000,Jan
1974-01-14,0.000,0.000,Jan
1974-01-15,0.009,0.000,Jan
1974-01-16,0.051,0.254,Jan
1974-01-17,2.604,1.270,Jan
1974-01-18,7.987,8.128,Jan
1974-01-19,9.022,3.556,Jan
1974-01-20,0.667,1.778,Jan
